NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Laguna;4209409;EEB COMANDANTE MOREIRA;42093589;2;0;1;0;0;0;0;0;1;0;0;1;70;13;-28.5222647;-48.81106915
Laguna;4209409;EEB DR ARMANDO CALIL BULOS;42093597;2;0;1;0;0;0;0;0;1;0;0;1;67;6;-28.37900222;-48.76478763
Pescaria Brava;4212650;EEB DR PAULO CARNEIRO;42093600;2;0;1;0;0;0;1;0;0;0;0;0;160;11;-28.4145772;-48.8933627
Laguna;4209409;EEB FRANCISCO ZEZUINO VIEIRA;42093627;2;0;1;0;0;0;0;0;1;0;0;0;30;4;;
Pescaria Brava;4212650;EEF HONORATA FREITAS;42093635;2;0;1;0;0;0;0;0;1;0;0;0;76;7;;
Pescaria Brava;4212650;CEI HORTENCIO BERNADINO DE SOUZA;42093643;2;0;1;0;0;0;0;1;0;0;0;0;119;15;-28.4259357;-48.9254209
Laguna;4209409;EEB JOSE DE SOUZA GUIMARAES;42093651;2;0;1;0;0;0;0;0;0;1;0;1;16;4;-28.4622683;-48.85553146
Laguna;4209409;EEB NININHA GUEDES DOS REIS;42093660;2;0;1;0;0;0;0;0;1;0;0;1;119;17;-28.43225253;-48.78741316
Laguna;4209409;EEB PROFª MARILZA LORY DE BARROS;42093686;2;0;1;0;0;0;0;0;1;0;0;1;45;8;-28.40772369;-48.79241807
Pescaria Brava;4212650;EEB PROFª TOMASIA MENDONCA FERNANDES;42093694;2;0;1;0;0;0;0;1;0;0;0;0;238;15;-28.4047135;-48.9300106
Laguna;4209409;EEB CUSTODIO FLORIANO DE CORDOVA;42093708;2;0;1;0;0;0;0;0;1;0;0;0;67;13;-28.5188598;-48.77104489
Laguna;4209409;EEB SANTA MARTA;42093716;2;0;1;0;0;0;0;0;1;0;0;0;249;25;-28.6033755;-48.8148438
Laguna;4209409;EEF AGRICOLA INDIO GUIMARAES;42093724;2;0;1;0;0;0;0;0;1;0;0;1;16;4;-28.47367967;-48.87457841
Laguna;4209409;EEB VER JURANDIR PEREIRA DOS SANTOS;42093783;2;0;1;0;0;0;0;0;1;0;0;1;61;6;-28.59470065;-48.84428973
Laguna;4209409;EEF DE MORRO GRANDE;42093813;2;0;1;0;0;0;0;0;1;0;0;1;6;4;;
Pescaria Brava;4212650;EEB PONTA DAS LARANJEIRAS;42093830;2;0;1;0;0;0;1;0;0;0;0;0;82;11;-28.4226431;-48.8465304
Pescaria Brava;4212650;EEB TAQUARACU;42093856;2;0;1;0;0;0;0;1;0;0;0;0;83;6;-28.4255142;-48.9089037
Laguna;4209409;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL PROFESSORA ADELIA CABRAL VAREJAO;42093872;1;0;1;1;0;0;1;0;0;0;0;0;873;36;;
Laguna;4209409;EEM ALMIRANTE LAMEGO;42093899;1;0;1;0;0;0;1;0;0;0;0;0;544;58;-28.4794045;-48.7837095
Laguna;4209409;EEB ANA GONDIN;42093910;1;0;1;0;0;0;1;0;0;0;0;0;643;48;-28.49248;-48.77847
Laguna;4209409;EEB COMENDADOR ROCHA;42093929;1;0;1;0;0;0;1;0;0;0;0;1;759;53;-28.47421833;-48.78464333
Laguna;4209409;COLEGIO STELLA MARIS;42093937;1;0;1;0;0;0;1;0;0;0;0;1;436;28;-28.4898478;-48.7851935
Pescaria Brava;4212650;EEB LUIS PACHECO DOS REIS;42093945;2;0;1;0;0;0;0;1;0;0;0;0;314;27;-28.3954718;-48.885483
Imbituba;4207304;CEI PROF MARILENE FLORIANO POLLACHINI;42093970;1;0;1;0;0;0;0;1;0;0;0;1;51;10;-28.22590667;-48.66562667
Imbituba;4207304;EEB JOAO GUIMARAES CABRAL;42094046;1;0;1;0;0;0;0;1;0;0;0;0;514;34;-28.26262753;-48.6885075
Imbituba;4207304;EEB PROF JUSTINA DA CONCEICAO SILVA;42094054;1;0;1;0;0;0;0;0;1;0;0;0;270;21;-28.13536587;-48.6662578
Imbituba;4207304;ESC MUN UGERO PITTIGLIANI;42094062;1;0;1;0;0;0;0;1;0;0;0;1;94;10;;
Imbituba;4207304;EEM ENG ANNES GUALBERTO;42094151;1;0;1;0;0;0;1;0;0;0;0;0;591;32;-28.24295;-48.67605
Imbituba;4207304;EEB ENG ALVARO CATAO;42094160;1;0;1;0;0;0;1;0;0;0;0;0;502;53;;
Imbituba;4207304;EEB HENRIQUE LAGE;42094178;1;0;1;0;0;0;0;1;0;0;0;0;571;43;-28.24156;-48.66591
Imbituba;4207304;EB PE DR ITAMAR LUIS DA COSTA;42094186;1;0;1;0;0;0;0;0;1;0;0;1;409;33;-28.29086;-48.71254
Imbituba;4207304;EEB PROF GRACINDA AUGUSTA MACHADO;42094194;1;0;1;0;0;0;0;0;1;0;0;1;745;54;-28.2139588;-48.7027706
Imbituba;4207304;EEB ANDRE A DE SOUZA;42094208;2;0;1;0;0;0;0;1;0;0;0;0;454;41;-28.3214138;-48.7290893
Imbituba;4207304;EEB PROF MARCILIO DIAS S THIAGO;42094216;2;0;1;0;0;0;1;0;1;0;0;1;376;23;;
Imbituba;4207304;EEB VISCONDE DO RIO BRANCO;42094224;1;0;1;0;0;0;0;1;0;0;0;1;661;52;-28.1249;-48.6919
Imbituba;4207304;EEB PROF JULIETA PAVAN SIMOES;42094232;2;0;1;0;0;0;1;0;0;0;1;0;390;30;;
Imbituba;4207304;ESCOLA BASICA MUNICIPAL DEPUTADO JOAQUIM RAMOS;42094240;1;0;1;0;0;0;0;1;0;0;0;1;240;24;-28.24538833;-48.675175
Imbituba;4207304;EBM BASILEU JOSE DA SILVA;42094259;1;0;1;0;0;0;0;1;0;0;0;1;445;28;-28.27235167;-48.69424833
Imbituba;4207304;ESCOLA MUNICIPAL PROFª TEREZINHA PINHO DE SOUZA;42094283;1;0;1;0;0;0;0;1;0;0;0;1;196;11;-28.16808667;-48.66852667
Imbituba;4207304;ESCOLA ADVENTISTA DE IMBITUBA;42094291;1;0;1;0;1;0;1;0;0;0;0;0;197;12;-28.2404481;-48.6696392
São Martinho;4217105;CEI WALT DISNEY;42094305;1;0;1;0;0;0;1;1;0;0;0;1;165;22;-28.16664211;-48.97886041
São Martinho;4217105;PE PEQUENO PRINCIPE;42094313;1;0;1;0;0;0;0;1;0;0;0;1;11;2;-28.12249846;-49.03887955
São Martinho;4217105;EEF RODOLFO FEUSER;42094321;2;0;1;0;0;0;0;1;0;0;0;1;58;13;-28.1020764;-48.9196236
São Martinho;4217105;EEF RIO SAO JOAO;42094402;1;0;1;0;0;0;0;1;0;0;0;1;22;8;-28.10081188;-49.00527718
São Martinho;4217105;EEB FRIDOLINO HULSE;42094429;1;0;1;0;0;0;1;1;0;0;0;1;368;33;-28.1676102;-48.9784995
Imaruí;4207205;EEB PROF LUIZ FELIX BARRETO;42094437;2;0;1;0;0;0;0;1;0;0;0;0;150;22;-28.2904709;-48.90052
Imaruí;4207205;EEF MUNICIPAL PROFESSOR JOSE TOMAS RIBEIRO;42094453;2;0;1;0;0;0;0;1;0;0;0;0;138;17;;
Imaruí;4207205;C E I M CARLOS GOMES;42094461;1;0;1;0;0;0;1;0;0;0;0;0;227;28;;
Imaruí;4207205;CENTRO DE EDUCACAO INFANTIL MUNICIPAL OLIMPIO CORDOVA VALENTE;42094500;2;0;1;0;0;0;0;1;0;0;0;0;19;5;;
Imaruí;4207205;E E F M PROF LARICE CAVALCANTI CALDAS;42094577;2;0;1;0;0;0;0;0;1;0;0;0;124;20;-28.2439;-48.87493
Imaruí;4207205;E E F M VEREADOR OSVALDO DE SOUZA SIQUEIRA;42094780;2;0;1;0;0;0;0;1;0;0;0;0;195;19;-28.16704;-48.78552
Imaruí;4207205;EEB PREF PEDRO BITTENCOURT;42094836;1;0;1;0;0;0;1;1;0;0;0;0;235;23;-28.34532833;-48.81533833
Imaruí;4207205;EEB PROF EULINA HELEODORO BARRETO;42094844;2;0;1;0;0;0;1;1;0;0;0;0;367;40;-28.28143;-48.7817
Imaruí;4207205;EEF MUNICIPAL PREFEITO PORTINHO BITTENCOURT;42094852;1;0;1;0;0;0;1;0;0;0;0;0;501;25;-28.3405;-48.81943
Garopaba;4205704;EEB MARIA CORREA SAAD;42094860;1;0;1;0;0;0;0;1;0;0;0;0;829;54;-28.0994979;-48.6742382
Garopaba;4205704;EMEF NORBERTO JOSE FLORIANO DA SILVA;42094879;1;0;1;0;0;0;0;1;0;0;0;1;236;15;;
Garopaba;4205704;EMEF PROF JANDIRA LUISA DA SILVA;42094887;1;0;1;0;0;0;0;1;0;0;0;1;141;9;-28.04859212;-48.62560999
Garopaba;4205704;EMEF PROF ARY MANOEL DOS SANTOS;42094895;2;0;1;0;0;0;0;1;0;0;0;1;89;7;-28.0150214;-48.65574466
Garopaba;4205704;EMEF CONSTANCIA LOPES PEREIRA;42094909;1;0;1;0;0;0;0;1;0;0;0;1;59;6;-27.95313842;-48.62923457
Garopaba;4205704;CEI ACACIO BENTO;42094917;2;0;1;0;0;0;0;0;1;0;0;1;88;6;-27.99623387;-48.64899896
Garopaba;4205704;EMEF SALOMAO SILVEIRA;42094933;2;0;1;0;0;0;0;0;1;0;0;0;37;6;-28.04844891;-48.7141707
Garopaba;4205704;CEIM ISIDRO MANOEL DE AMORIM;42094950;2;0;1;0;0;0;0;1;0;0;0;0;81;9;-28.02369344;-48.64484612
Garopaba;4205704;EMEF PAULA MARTINS PEREIRA;42094968;1;0;1;0;0;0;0;1;0;0;0;1;420;26;-28.04649275;-48.64870274
Garopaba;4205704;EMEF MARIA DA SILVA ABREU;42094976;2;0;1;0;0;0;0;1;0;0;0;1;327;16;-28.02697667;-48.635065
Garopaba;4205704;EMEF AGOSTINHO BOTELHO;42094984;1;0;1;0;0;0;0;1;0;0;0;1;81;8;;
Garopaba;4205704;CEM VICE-PREFEITO CECILIO COUTO SILVEIRA;42095000;1;0;1;0;0;0;0;1;0;0;0;1;470;25;-28.11322856;-48.65418532
Garopaba;4205704;EMEF JANUARIO DOMINGOS FERREIRA;42095026;2;0;1;0;0;0;0;1;0;0;0;1;224;15;-28.08654789;-48.68315494
Garopaba;4205704;EMEF ADUCI ARBUES DO NASCIMENTO;42095034;2;0;1;0;0;0;0;1;0;0;0;1;56;9;-27.97754091;-48.64150325
Garopaba;4205704;EEB PROF JOSE RODRIGUES LOPES;42095042;1;0;1;0;0;0;0;1;0;0;0;0;963;45;-28.0257;-48.61891
Ituporanga;4208500;CENTRO DE EDUCACAO INFANTIL MATILDE SENS;42095050;1;0;1;0;0;0;1;0;0;0;0;1;202;25;-27.4108378;-49.6029571
Ituporanga;4208500;CENTRO DE EDUCACAO INFANTIL LUCIANE HAVERROTH;42095069;1;0;1;0;0;0;1;1;0;0;0;1;348;18;-27.4211272;-49.5985781
Ituporanga;4208500;CENTRO EDUCACIONAL BOM PASTOR;42095077;1;0;1;0;0;0;1;1;0;0;0;1;329;22;-27.40582207;-49.60792466
Ituporanga;4208500;CENTRO DE EDUCACAO INFANTIL PEQUENO PRINCIPE;42095107;1;0;1;0;0;0;1;0;0;0;0;1;215;18;-27.44040769;-49.59654312
Ituporanga;4208500;EEF MONT ALVERNE;42095140;1;0;1;0;0;0;0;1;0;0;0;0;648;39;-27.41826282;-49.60004154
Ituporanga;4208500;EEF PROF JOAO CARLOS THIESEN;42095158;1;0;1;0;0;0;1;1;0;0;0;0;224;22;-27.43755991;-49.59898079
Ituporanga;4208500;EEB PRESIDENTE TANCREDO NEVES;42095379;1;0;1;0;0;0;0;1;0;0;0;1;275;29;-27.4483962;-49.5069437
Ituporanga;4208500;CENTRO EDUCACIONAL PROFESSOR CURT HAMM;42095484;2;0;1;0;0;0;1;0;0;0;0;1;136;16;-27.40212462;-49.56166641
Ituporanga;4208500;CENTRO EDUCACIONAL PEDRO JULIO MULLER;42095565;1;0;1;0;0;0;1;0;0;0;0;1;291;28;-27.43522423;-49.6145978
Ituporanga;4208500;CENTRO EDUCACIONAL OLINDA ISRAEL LAURINDO;42095638;2;0;1;0;0;0;0;1;0;0;0;1;59;5;-27.37911548;-49.48642382
Ituporanga;4208500;EEB ROBERTO MORITZ;42095735;1;0;1;0;0;0;1;0;0;0;0;0;970;57;-27.4228224;-49.5991964
Ituporanga;4208500;COLEGIO GALILEU;42095743;1;0;1;0;0;0;0;1;0;0;0;1;248;29;-27.41434167;-49.60377333
Chapadão do Lageado;4204194;EEB OTILIA MULLER;42095751;1;0;1;0;0;0;0;1;0;0;0;0;266;23;-27.5884331;-49.548776
Ituporanga;4208500;EEB ALEIXO DELLAGIUSTINA;42095760;1;0;1;0;0;0;1;1;0;0;0;0;401;40;-27.40441076;-49.60498986
Ituporanga;4208500;EEB VER PAULO FRANCA;42095778;1;0;1;0;0;0;1;1;0;0;0;0;520;34;-27.47471888;-49.57671376
Atalanta;4201802;UNIDADE DE EDUCACAO INFANTIL CHAPEUZINHO VERMELHO;42095786;1;0;1;0;0;0;0;1;0;0;0;1;72;6;-27.4192384;-49.78366181
Atalanta;4201802;UNIDADE DE EDUCACAO INFANTIL TIA TEREZA I;42095816;2;0;1;0;0;0;0;1;0;0;0;1;41;5;-27.432655;-49.7125567
Atalanta;4201802;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL VILA GROPP;42095964;2;0;1;0;0;0;0;1;0;0;0;1;153;9;-27.4132086;-49.7627749
Atalanta;4201802;EEB DR FREDERICO ROLLA;42095972;1;0;1;0;0;0;0;1;0;0;0;1;375;28;-27.423735;-49.7830149
Petrolândia;4212700;CEI PINGO DE GENTE;42096022;1;0;1;0;0;0;1;0;0;0;0;0;163;12;-27.53277051;-49.69989362
Petrolândia;4212700;CE CRIANCA ESPERANCA;42096030;1;0;1;0;0;0;0;1;0;0;0;0;207;24;-27.47299908;-49.63164699
Petrolândia;4212700;EEB PREF FREDERICO PROBST;42096057;1;0;1;0;0;0;1;0;1;0;0;1;135;20;-27.47312;-49.63191
Petrolândia;4212700;CE PROFª MARIA SAFIRA DA SILVEIRA;42096073;2;0;1;0;0;0;0;1;0;0;0;0;24;5;-27.4791451;-49.6843764
Petrolândia;4212700;CE ALTO BARRA NOVA;42096081;2;0;1;0;0;0;0;1;0;0;0;0;13;5;-27.50599633;-49.72956212
Petrolândia;4212700;CE INDAIA;42096189;2;0;1;0;0;0;0;1;0;0;1;0;22;6;-27.5213222;-49.6208339
Petrolândia;4212700;EEB HERMES FONTES;42096260;1;0;1;0;0;0;1;0;0;0;0;1;407;33;-27.5400135;-49.70019007
Vidal Ramos;4219200;CRECHE MUN CECILIA PEIXE FRUTUOSO;42096367;1;0;1;0;0;0;0;1;0;0;0;1;73;6;-27.39147956;-49.3626251
Vidal Ramos;4219200;EEF PROF RODOLFO FINK;42096421;2;0;1;0;0;0;0;0;1;0;0;1;29;8;-27.3321428;-49.273623
Vidal Ramos;4219200;EM GERMANO SCHAEFER;42096430;1;0;1;0;0;0;0;1;0;0;0;1;145;11;-27.39853916;-49.37352896
Vidal Ramos;4219200;EI FRANCISCO FEIFARECK JUNIOR;42096448;2;0;1;0;0;0;0;1;0;0;0;1;17;5;-27.40956985;-49.46265281
Vidal Ramos;4219200;EEF JOAO ALBERTO SCHMID;42096596;2;0;1;0;0;0;0;0;1;0;0;1;34;9;-27.4461391;-49.4162403
Vidal Ramos;4219200;EI RIO BONITO;42096723;2;1;1;0;0;0;0;1;0;0;0;1;26;5;-27.5173399;-49.347603
Vidal Ramos;4219200;EEB CACILDA GUIMARAES;42096804;1;0;1;0;0;0;1;0;0;0;0;0;428;29;-27.3947484;-49.36030098
Leoberto Leal;4209805;CEI SOSSEGO DA MAMAE;42096839;1;0;1;0;0;0;1;0;0;0;0;0;79;16;-27.50649878;-49.28455961
Leoberto Leal;4209805;EEB BERTINO SILVA;42096847;1;0;1;0;0;0;0;0;0;1;0;0;315;23;-27.5058807;-49.2902602
Leoberto Leal;4209805;NE ALTO VARGEDO;42096910;2;0;1;0;0;0;0;0;1;0;0;1;16;4;-27.56425719;-49.27609482
Leoberto Leal;4209805;NE RIBEIRAO DOS OVOS;42096944;2;0;1;0;0;0;0;0;1;0;0;0;28;4;-27.38907104;-49.27070192
Leoberto Leal;4209805;NE RIO DA PARADA;42096960;2;0;1;0;0;0;0;0;1;0;0;1;38;5;-27.46770674;-49.26052274
Leoberto Leal;4209805;NE RIO DAS PEDRAS;42096979;2;0;1;0;0;0;0;0;1;0;0;0;21;5;-27.4410241;-49.2652963
Leoberto Leal;4209805;EMEF VARGEM DOS BUGRES;42097002;2;0;1;0;0;0;0;0;1;0;0;1;50;11;-27.38948847;-49.18441386
Imbuia;4207403;CENTRO MUNICIPAL DE EDUCACAO INFANTIL BRANCA DE NEVE;42097029;2;0;1;0;0;0;0;0;1;0;0;1;17;2;-27.5141952;-49.3915637
Imbuia;4207403;CENTRO MUNICIPAL DE EDUCACAO JARDIM FLORIDO;42097053;2;0;1;0;0;0;0;0;1;0;0;1;31;2;-27.5278986;-49.3746327
Imbuia;4207403;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PEQUENO POLEGAR;42097061;1;0;1;0;0;0;1;0;0;0;0;1;239;24;-27.4927036;-49.4175869
Imbuia;4207403;CENTRO MUNICIPAL DE EDUCACAO INFANTIL SITIO DA SAUDADE;42097070;2;0;1;0;0;0;0;0;1;0;0;1;25;2;-27.46880843;-49.44276725
Imbuia;4207403;CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA LUCIA;42097096;2;0;1;0;0;0;0;0;1;0;0;1;17;2;-27.5157314;-49.4547335
Imbuia;4207403;EEB FREI MANOEL PHILIPPI;42097215;1;0;1;0;0;0;0;1;0;0;0;1;601;36;-27.4925969;-49.4231765
Alfredo Wagner;4200705;CMEI ANGELA AMIM;42097231;1;0;1;0;0;0;1;0;0;0;0;0;137;12;-27.6995724;-49.3329913
Alfredo Wagner;4200705;EI LOMBA ALTA;42097495;2;0;1;0;0;0;0;1;0;0;0;1;18;3;-27.7360013;-49.3868258
Alfredo Wagner;4200705;EB PASSO DA LIMEIRA;42097533;2;0;1;0;0;0;0;1;0;0;0;0;402;27;-27.6452474;-49.4335149
Alfredo Wagner;4200705;EI MUN RIO ADAGA;42097584;2;0;1;0;0;0;0;1;0;0;0;0;29;3;-27.7006832;-49.2824696
Alfredo Wagner;4200705;EI MUN RIO LESSA;42097630;2;0;1;0;0;0;0;1;0;0;0;0;30;4;-27.7178804;-49.2469146
Alfredo Wagner;4200705;EEB SILVA JARDIM;42097720;1;0;1;0;0;0;1;0;0;0;0;0;944;50;-27.70103806;-49.33380294
São Lourenço do Oeste;4216909;EBM IRMA NEUSA;42097738;1;0;1;0;0;0;0;1;0;0;0;1;626;41;-26.34965833;-52.84656167
São Bento do Sul;4215802;PE MUN ABELHINHA FELIZ;42097746;1;0;1;0;0;0;1;0;0;0;0;1;232;14;-26.2405384;-49.3506237
São Bento do Sul;4215802;PRE ESCOLA MUNICIPAL CANTINHO DO CEU;42097789;1;0;1;0;0;0;1;1;0;0;0;1;142;7;-26.21366528;-49.41246584
São Bento do Sul;4215802;PE MUN CRIANCA FELIZ;42097797;1;0;1;0;0;0;1;0;0;0;0;1;78;6;-26.2267654;-49.4034221
São Bento do Sul;4215802;PE MUN ERNESTO VENERA DOS SANTOS;42097827;1;0;1;0;0;0;1;0;0;0;0;1;141;9;-26.2410844;-49.3717821
São Bento do Sul;4215802;CEI MUN PETER PAN;42097860;1;0;1;0;0;0;1;0;0;0;0;1;212;19;-26.214345;-49.41574833
São Bento do Sul;4215802;CEI MUN PINGO DE GENTE;42097878;1;0;1;0;0;0;1;0;0;0;0;1;92;7;-26.2426283;-49.3495017
São Bento do Sul;4215802;PRE ESCOLA MUNICIPAL SOSSEGO DA MAMAE;42097886;1;0;1;0;0;0;1;1;0;0;0;1;198;9;-26.2728275;-49.3952206
São Bento do Sul;4215802;CENTRO DE EDUCACAO CHAPEUZINHO VERMELHO;42097894;1;0;1;0;0;0;1;0;0;0;0;1;86;10;-26.22071244;-49.40365906
São Bento do Sul;4215802;EEB FREDERICO FENDRICH;42097940;1;0;1;0;0;0;0;1;0;0;0;0;279;18;-26.28159137;-49.39022118
São Bento do Sul;4215802;EEB PREF CARLOS ZIPPERER SOBRINHO;42097959;1;0;1;0;0;0;1;0;0;0;0;0;563;37;-26.24252333;-49.35072167
São Bento do Sul;4215802;EB MUN CORONEL OSNY VASCONCELLOS;42097967;1;0;1;0;0;0;1;1;0;0;0;1;446;20;-26.2420148;-49.37353325
São Bento do Sul;4215802;EB MUN PRES CASTELO BRANCO;42097975;1;0;1;0;0;0;0;1;0;0;0;1;608;25;-26.25880214;-49.38159625
São Bento do Sul;4215802;EB MUN PROF ADELIA LUTZ;42097983;1;0;1;0;0;0;1;0;0;0;0;1;646;30;-26.2145478;-49.4128456
São Bento do Sul;4215802;EEF PROF OSMARINA B BETKOWSKI;42097991;1;0;1;0;0;0;0;1;0;0;0;1;389;27;-26.22719164;-49.40264537
São Bento do Sul;4215802;EB MUN EMILIO ENGEL;42098009;1;0;1;0;0;0;0;1;0;0;0;1;220;14;-26.2810644;-49.3321287
São Bento do Sul;4215802;EBM PREFEITO ANTONIO TREML;42098017;1;0;1;0;0;0;1;0;1;0;0;1;430;18;-26.2426277;-49.4428742
São Bento do Sul;4215802;EBM PROFESSORA ARACY HANSEN;42098114;1;0;1;0;0;0;0;1;0;0;0;1;191;13;-26.21220145;-49.33131112
São Bento do Sul;4215802;EEB CELSO RAMOS FILHO;42098246;1;0;1;0;0;0;1;0;0;0;0;1;821;54;-26.21877579;-49.40803876
São Bento do Sul;4215802;EEM PROF ROBERTO GRANT;42098254;1;0;1;0;0;0;1;0;0;0;0;0;1005;46;-26.24532552;-49.39024366
São Bento do Sul;4215802;EEB SAO BENTO;42098262;1;0;1;0;0;0;0;0;1;0;0;1;1047;42;-26.24835905;-49.37945545
São Bento do Sul;4215802;EEB ORESTES GUIMARAES;42098270;1;0;1;0;0;0;1;1;0;0;0;1;376;29;-26.2478711;-49.38428796
São Bento do Sul;4215802;COLEGIO BOM JESUS SAO JOSE;42098289;1;0;1;0;0;0;1;0;0;0;0;1;293;32;-26.24722688;-49.37968036
São Bento do Sul;4215802;EEF PROF JOAO ROPELATO;42098297;1;0;1;0;0;0;0;0;1;0;0;1;338;28;-26.281055;-49.38107
São Bento do Sul;4215802;EB MUN BASELISSE CARVALHO R VIRMOND;42098300;1;0;1;0;0;0;0;0;1;0;0;1;411;20;-26.229885;-49.4213437
São Bento do Sul;4215802;EBM PROFESSOR CARLOS DOETSCH;42098319;2;0;1;0;0;0;0;0;1;0;0;1;90;8;-26.23024932;-49.44442981
São Bento do Sul;4215802;EB MUN DALMIR PEDRO CUBAS;42098327;1;0;1;0;0;0;0;1;0;0;0;1;777;29;-26.2729583;-49.3958867
São Bento do Sul;4215802;EB MUN DR HERCILIO MALINOWSKY;42098335;1;0;1;0;0;0;0;1;0;0;0;1;402;18;-26.2196047;-49.3912851
São Bento do Sul;4215802;EBM PREFEITO ALFREDO DIENER;42098343;1;0;1;0;0;0;0;1;0;0;0;1;107;11;-26.27561714;-49.35941923
São Bento do Sul;4215802;EB MUN PREF HENRIQUE SCHWARZ;42098351;1;0;1;0;0;0;1;1;0;0;0;1;203;17;-26.2584919;-49.3680351
São Bento do Sul;4215802;EB MUN RODOLFO BERTI;42098360;1;0;1;0;0;0;1;0;0;0;0;1;520;20;-26.22576467;-49.34709733
Rio Negrinho;4215000;EMEB MENINO JESUS;42098378;1;0;1;0;0;0;1;1;0;0;0;1;297;16;-26.24171167;-49.50892
Rio Negrinho;4215000;CMEI TEMPO FELIZ;42098386;1;0;1;0;0;0;1;0;0;0;0;1;71;8;-26.25455201;-49.52378182
Rio Negrinho;4215000;CMEI JOAO E MARIA;42098394;1;0;1;0;0;0;1;0;0;0;0;1;30;6;-26.23383167;-49.50075667
São Lourenço do Oeste;4216909;EBM IRMA CECILIA;42098432;1;0;1;0;0;0;0;1;0;0;0;1;606;45;-26.35961333;-52.85337167
Rio Negrinho;4215000;COLEGIO CENECISTA SAO JOSE;42098610;1;0;1;0;0;0;1;0;0;0;0;0;93;15;-26.25595239;-49.51590691
Rio Negrinho;4215000;EEB JORGE ZIPPERER;42098629;1;0;1;0;0;0;1;0;0;0;0;1;629;40;-26.24199862;-49.509679
Rio Negrinho;4215000;EEM MANUEL DA NOBREGA;42098637;1;0;1;0;0;0;1;1;0;0;0;0;912;56;-26.25360848;-49.51534146
Rio Negrinho;4215000;EMEB PROF AURORA SIQUEIRA JABLONSKI;42098645;1;0;1;0;0;0;1;1;0;0;0;1;598;28;-26.25306683;-49.52304278
Rio Negrinho;4215000;EEB PROF MARTA TAVARES;42098653;1;0;1;0;0;0;1;0;0;0;0;1;482;27;-26.2604782;-49.51692097
Rio Negrinho;4215000;EEB LUIZ BERNARDO OLSEN;42098661;1;0;1;0;0;0;0;0;1;0;1;1;355;29;-26.48524428;-49.60184278
Rio Negrinho;4215000;EMEB PROFº RICARDO HOFFMANN;42098670;1;0;1;0;0;0;0;0;1;0;0;1;286;11;-26.23502425;-49.50316597
Rio Negrinho;4215000;EMEB PROFA SELMA TEIXEIRA GRABOSKI;42098688;1;0;1;0;0;0;1;0;0;0;0;1;583;37;-26.27035344;-49.52477147
Rio Negrinho;4215000;EMEBI PE DR TOMAS GASSER;42098696;1;0;1;0;0;0;0;0;1;0;0;0;30;8;-26.59233918;-49.62947381
Rio Negrinho;4215000;EMEB PROFª LUCINDA MAROS PSCHEIDT;42098700;1;0;1;0;0;0;1;0;0;0;0;1;395;23;-26.24916333;-49.54181
Rio Negrinho;4215000;EMEB PREF FREDERICO LAMPE;42098718;1;0;1;0;0;0;1;0;0;0;0;1;315;22;-26.26960833;-49.55371
Campo Alegre;4203303;CMEI ALEGRE INFANCIA;42098726;1;0;1;0;0;0;0;1;0;0;0;1;247;23;-26.19434859;-49.26559973
Campo Alegre;4203303;CMEI PROF MARIA DA GLORIA PEREIRA KROLL;42098750;1;0;1;0;0;0;0;1;0;0;0;1;137;14;-26.16166694;-49.38413224
Campo Alegre;4203303;EMEF PROF JERONIMO FRANCISCO COELHO PACHECO;42098815;1;0;1;0;0;0;0;1;0;0;0;1;264;15;-26.16371396;-49.38408949
Campo Alegre;4203303;EEB PROF ARGEMIRO GONCALVES;42098823;1;0;1;0;0;0;0;1;0;0;0;1;283;29;-26.08915114;-49.25895086
Campo Alegre;4203303;EMEB PAULO FUCKNER;42098858;2;0;1;0;0;0;0;1;0;0;0;1;275;17;-26.08046243;-49.20020004
Campo Alegre;4203303;EEB LEBON REGIS;42099072;1;0;1;0;0;0;1;1;0;0;0;1;252;21;-26.19261069;-49.26570897
Ipira;4207601;ESCOLA INFANTIL BEM ME QUER;42099080;2;0;1;0;0;0;1;0;0;0;0;1;15;5;-27.29499605;-51.7759535
Fraiburgo;4205506;CEI SANTO ANTONIO;42099218;1;0;1;0;0;0;1;1;0;0;0;1;117;11;-27.032545;-50.91181
Fraiburgo;4205506;CEM SAO SEBASTIAO;42099234;1;0;1;0;0;0;1;1;0;0;0;1;371;22;-27.01287167;-50.95038167
