NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Canoinhas;4203808;DAMA CENTRO REGIONAL DE ENSINO TECNICO LTDA;42137179;1;0;1;0;0;0;1;0;0;0;0;1;137;22;-26.17382873;-50.37734225
Canoinhas;4203808;CENTRO DE EDUCACAO INFANTIL MARIO EDSON DE AGUIAR;42137187;1;0;1;0;0;0;1;0;0;0;0;1;103;7;-26.13068356;-50.39388893
Garuva;4205803;CRECHE MUNICIPAL FREI JOSE BERTOLDI;42137195;1;0;1;0;0;0;1;0;0;0;0;0;122;19;;
Garuva;4205803;ESC ESPECIAL SOFIA ARAUJO;42137209;2;0;1;0;0;0;0;0;1;0;0;1;;;;
Joinville;4209102;SENAI SC - JOINVILLE NORTE I;42137225;1;0;1;0;0;0;1;0;0;0;0;1;812;76;-26.2596084;-48.8538109
Concórdia;4204301;ALGODAO DOCE CENTRO EDUCACIONAL E CULTURAL;42137250;1;0;1;0;0;0;1;0;0;0;0;1;131;15;-27.22625114;-52.02786145
Palhoça;4211900;CEI CANARINHO;42137314;1;0;1;0;0;0;0;1;0;0;0;0;165;7;-27.63743966;-48.71000646
Palhoça;4211900;CEI FLORZINHA AZUL;42137349;1;0;1;0;0;0;0;1;0;0;0;0;267;16;;
Palhoça;4211900;CEI CAMINHO DO APRENDER;42137365;1;0;1;0;0;0;1;0;0;0;0;0;92;3;-27.7107307;-48.64954081
Palhoça;4211900;CEI PARAISO DO AMOR;42137373;1;0;1;0;0;0;0;1;0;0;0;0;299;15;;
Palhoça;4211900;CENTRO EDUCACIONAL PORTA DO CEU;42137381;1;0;1;0;0;0;0;1;0;0;0;1;100;13;;
São José;4216602;ASSOC DE MORADORES DO BAIRRO SERTAO DO MARUIM;42137390;1;0;1;0;0;0;1;0;0;0;0;1;260;9;-27.59765298;-48.68146146
Xaxim;4219705;CENTRO DE EDUCACAO INFANTIL MUNICIPAL MARIA LUNEDO BATISTELA;42137454;1;0;1;0;0;0;1;0;0;0;0;1;142;26;-26.9618588;-52.5459302
Xaxim;4219705;CENTRO DE EDUCACAO INFANTIL MUNICIPAL PROSPERINA FOLLE;42137462;1;0;1;0;0;0;1;0;0;0;0;1;118;26;-26.9588155;-52.5297959
Xaxim;4219705;CENTRO DE EDUCACAO INFANTIL MUNICIPAL ROSA ZAMBENEDETI;42137470;1;0;1;0;0;0;1;0;0;0;0;1;167;27;-26.9718171;-52.5423647
Xaxim;4219705;CENTRO DE EDUCACAO INFANTIL MUNICIPAL VIRGINIA RIBOLLI;42137500;1;0;1;0;0;0;0;1;0;0;0;1;169;31;-26.9637142;-52.5238991
São José;4216602;CEI APAM;42137519;1;0;1;0;0;0;0;1;0;0;0;1;66;9;-27.55600555;-48.63495076
Campos Novos;4203600;CEIM PROFESSORA MARILENE RUPP BAGATINI;42137705;1;0;1;0;0;0;1;0;0;0;0;1;146;14;-27.38502214;-51.21085656
Canoinhas;4203808;SENAI SC - CANOINHAS;42137713;1;0;1;0;0;0;1;0;0;0;0;0;222;20;-26.16584966;-50.41192263
Turvo;4218806;CEI CIDADE ALTA;42137802;1;0;1;0;0;0;1;0;0;0;0;1;72;7;-28.92276729;-49.68976216
Sombrio;4217709;EEB GERACAO ATIVA;42137810;1;0;1;0;0;0;1;0;0;0;0;0;308;23;-29.1119406;-49.6335788
Joinville;4209102;CEI VILA DA CRIANCA;42137934;1;0;1;0;0;0;1;0;0;0;0;1;6;2;-26.26692;-48.81833
Joinville;4209102;CEI ANJINHO SAPECA;42137977;1;0;1;0;0;0;0;1;0;0;0;1;53;4;-26.36819;-48.82517
Joinville;4209102;CEI CANTINHO DA CRIANCA;42137993;1;0;1;0;0;0;1;0;0;0;0;1;56;5;;
Joinville;4209102;CEI ESTRELA DA MANHA;42138027;1;0;1;0;0;0;1;0;0;0;0;0;70;6;-26.32889;-48.80123
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL PEDACINHO DO CEU;42138035;1;0;1;0;0;0;1;0;0;0;0;1;199;11;-26.30258;-48.81443
Joinville;4209102;CEI TEMPO FELIZ;42138132;1;0;1;0;0;0;1;0;0;0;0;1;38;;;
Joinville;4209102;CEI BETHESDA;42138329;1;0;1;0;0;0;0;1;0;0;0;1;113;6;-26.20468;-48.90502
Joinville;4209102;CEI E ENS FUNDAMENTAL PETELEKO;42138337;1;0;1;0;0;0;1;0;0;0;0;1;182;15;-26.29407;-48.8662
Joinville;4209102;CEI RECANTO DOS QUERUBINS;42138370;1;0;1;0;0;0;1;0;0;0;0;1;49;4;-26.2374852;-48.8310227
Joinville;4209102;CEI KAIROS KIDS;42138426;1;0;1;0;0;0;1;0;0;0;0;1;57;4;-26.32936;-48.87302
Joinville;4209102;CENTRO DE ED ALDEIA DO SOL;42138442;1;0;1;0;0;0;1;0;0;0;0;1;216;17;;
Jaraguá do Sul;4208906;CEI NINA BABY LTDA;42138574;1;0;1;0;0;0;1;0;0;0;0;1;94;9;-26.50064;-49.08607
Maracajá;4210407;CENTRO DE EDUCACAO INFANTIL MARGARETH MARIA TOMASI ROCHA;42138582;1;0;1;0;0;0;1;0;0;0;0;1;221;19;-28.85808414;-49.45371696
Praia Grande;4213807;CEI LEAOZINHO;42138612;1;0;1;0;0;0;1;0;0;0;0;1;99;10;-29.1882551;-49.9469376
Araranguá;4201406;ESCOLA INFANTIL E ENSINO FUNDAMENTAL CATAVENTO;42138620;1;0;1;0;0;0;1;0;0;0;0;0;169;13;-28.9308744;-49.4793865
Araranguá;4201406;CEI PEQUENOS NOTAVEIS;42138647;2;0;1;0;0;0;0;1;0;0;0;0;135;15;-28.99353981;-49.54215649
Araranguá;4201406;CEI JARDIM CIBELE;42138655;1;0;1;0;0;0;0;1;0;0;0;0;122;13;-28.94343496;-49.5123866
Joinville;4209102;E M PROF ROSA MARIA BEREZOSKI DEMARCHI;42138698;1;0;1;0;0;0;1;0;0;0;0;1;677;27;-26.21248;-48.82397
Joinville;4209102;ESCOLA MUNICIPAL VEREADOR CURT ALVINO MONICH;42138701;1;0;1;0;0;0;1;0;0;0;0;1;764;25;-26.24101;-48.79971
Joinville;4209102;SERVICO SOCIAL DO COMERCIO;42138736;1;0;1;0;0;0;1;0;0;0;0;1;648;37;-26.28666;-48.84374
São Francisco do Sul;4216206;CMEI MICKEY MOUSE;42138744;1;0;1;0;0;0;1;0;0;0;0;0;133;40;-26.249675;-48.6303893
São Francisco do Sul;4216206;CMEI CHAPEUZINHO VERMELHO;42138752;1;0;1;0;0;0;1;0;0;0;0;1;124;20;-26.2723315;-48.6456223
São Francisco do Sul;4216206;CMEI PEIXINHO DOURADO;42138760;1;0;1;0;0;0;1;0;0;0;0;0;183;36;-26.2315799;-48.511974
São Francisco do Sul;4216206;CMEI BEM ME QUER;42138779;1;0;1;0;0;0;1;0;0;0;0;1;91;21;-26.2443393;-48.6007794
São Francisco do Sul;4216206;CMEI ESTRELINHA DO MAR;42138787;2;0;1;0;0;0;0;1;0;0;0;1;46;16;;
São Francisco do Sul;4216206;CMEI GIRASSOL;42138795;1;0;1;0;0;0;0;1;0;0;0;0;73;24;-26.1826434;-48.532829
São Francisco do Sul;4216206;CMEI PANTERA COR DE ROSA;42138809;1;0;1;0;0;0;1;0;0;0;0;0;79;23;-26.2189066;-48.5716047
Taió;4217808;CENTRO DE EDUCACAO INFANTIL CONRAD HEYMANNS;42138817;2;0;1;0;0;0;0;1;0;0;0;1;105;18;-27.1353325;-50.0070231
Rio do Sul;4214805;SENAI SC - RIO DO SUL;42138833;1;0;1;0;0;0;1;0;0;0;0;0;213;22;-27.2411326;-49.6806014
Luzerna;4210035;SENAI SC - LUZERNA;42138841;1;0;1;0;0;0;1;0;0;0;0;0;130;24;-27.13264566;-51.46429349
Capinzal;4203907;CMEI PINGUINHO DE GENTE;42138850;1;0;1;0;0;0;1;0;0;0;0;0;378;24;-27.3462632;-51.6034365
Joaçaba;4209003;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC - JOACABA;42138876;1;0;1;0;0;0;1;0;0;0;0;0;136;20;-27.1748283;-51.5055252
Concórdia;4204301;SENAI SC - CONCORDIA;42138884;1;0;1;0;0;0;0;1;0;0;0;1;227;25;-27.22251534;-51.98212166
Concórdia;4204301;SESC SERVICO SOCIAL DO COMERCIO;42138892;1;0;1;0;0;0;1;1;0;0;0;1;395;24;-27.22721988;-52.02809799
Concórdia;4204301;CMEI MARIA FRACASSO;42138906;1;0;1;0;0;0;0;1;0;0;0;1;121;8;-27.22475166;-52.02480851
Ipumirim;4207700;CRECHE MUNICIPAL DANILO JOAO CASON;42138914;1;0;1;0;0;0;0;1;0;0;0;0;178;5;-27.07434093;-52.13797577
Concórdia;4204301;CMEI REGINA PIOLA;42138922;1;0;1;0;0;0;1;1;0;0;0;1;117;12;-27.22768261;-51.97692652
Concórdia;4204301;CMEI ITALIA CHIUCHETTA;42138930;1;0;1;0;0;0;1;1;0;0;0;1;164;10;-27.24737798;-52.0233555
Concórdia;4204301;CMEI ZILDA SILVEIRA NEVES;42138949;1;0;1;0;0;0;1;0;0;0;0;1;366;18;-27.23603088;-52.02310758
Concórdia;4204301;CMEI PRIMEIROS PASSOS;42138957;1;0;1;0;0;0;0;1;0;0;0;1;90;8;;
Concórdia;4204301;CMEI LUA DE CRISTAL;42138965;1;0;1;0;0;0;1;0;0;0;0;1;209;12;-27.23590046;-52.04078517
Concórdia;4204301;CMEI JOSE GARGHETTI;42138973;1;0;1;0;0;0;0;1;0;0;0;1;105;7;-27.22080825;-52.03689513
Concórdia;4204301;CMEI ACALANTO CONCORDIA;42138981;1;0;1;0;0;0;1;1;0;0;0;1;134;10;-27.23283354;-52.02294859
Concórdia;4204301;CMEI PEQUENO PRINCIPE;42138990;1;0;1;0;0;0;1;0;0;0;0;1;103;7;-27.24427804;-52.0326283
Concórdia;4204301;FACULDADE SENAC CONCORDIA;42139007;1;0;1;0;0;0;1;1;0;0;0;1;178;8;-27.2155912;-52.0156789
Ipira;4207601;ESCOLA INFANTIL RISCO E RABISCO;42139015;1;0;1;0;0;0;1;0;0;0;0;0;114;15;-27.4152;-51.77118
Chapecó;4204202;FACULDADE DE TECNOLOGIA SENAC CHAPECO;42139031;1;0;1;0;0;0;1;0;0;0;0;0;165;39;-27.0874431;-52.62549617
Florianópolis;4205407;SENAI SC - FLORIANOPOLIS;42139040;1;0;1;0;0;0;1;0;0;0;0;1;385;24;-27.54795344;-48.49825251
São Lourenço do Oeste;4216909;EBM SAO LOURENCO;42139058;1;0;1;0;0;0;0;1;0;0;0;1;482;34;-26.3555456;-52.8416226
Chapecó;4204202;CEIM ALEGRIA DO SABER;42139074;1;0;1;0;0;0;0;0;1;0;0;1;138;13;-27.08790903;-52.672105
Chapecó;4204202;CEIM ELDORADO;42139082;1;0;1;0;0;0;1;0;1;0;0;1;117;7;-27.06404097;-52.63559688
Chapecó;4204202;CEIM PEQUENO PENSADOR;42139090;1;0;1;0;0;0;0;0;1;0;0;1;136;9;-27.12979045;-52.61961167
Chapecó;4204202;EB MUN FLORESTAN FERNANDES;42139112;1;0;1;0;0;0;0;0;1;0;0;1;390;30;-27.07110094;-52.61486491
Quilombo;4214201;NEI CRECHE MUNICIPAL PINGO DE GENTE;42139120;1;0;1;0;0;0;0;1;0;0;0;1;197;19;-26.73141994;-52.72492735
São Miguel do Oeste;4217204;SENAI SC - SAO MIGUEL DO OESTE;42139147;1;0;1;0;0;0;1;0;0;0;0;0;141;14;-26.72602667;-53.53482
Navegantes;4211306;ESCOLA MUNICIPAL PROFESSORA MARIA HOSTIM DA COSTA;42139163;1;0;1;0;0;0;1;0;0;0;0;1;921;39;-26.8810256;-48.685967
Navegantes;4211306;ESCOLA MUN PROF NEUSA MARIA R VIEIRA;42139171;1;0;1;0;0;0;0;1;0;0;0;0;1431;63;-26.8876049;-48.6493109
Luiz Alves;4210001;CEI VERONICA HESS;42139180;1;0;1;0;0;0;0;1;0;0;0;1;186;10;-26.70998188;-48.91196443
Balneário Camboriú;4202008;N E I ARIRIBA;42139198;1;0;1;0;0;0;1;0;0;0;0;1;128;30;-26.97134812;-48.64307393
Balneário Camboriú;4202008;C E M VEREADOR SANTA;42139201;1;0;1;0;0;0;1;0;0;0;0;0;1180;39;-26.99616;-48.63229
Balneário Camboriú;4202008;N E I RECANTO DOS PASSARINHOS;42139210;1;0;1;0;0;0;1;0;0;0;0;1;138;21;-26.97746;-48.65514
Balneário Camboriú;4202008;C E M DONA LILI;42139228;1;0;1;0;0;0;1;0;0;0;0;1;1019;40;-27.0127946;-48.6085285
Itajaí;4208203;CEI LEA LEAL DE SOUZA;42139236;1;0;1;0;0;0;1;0;0;0;0;1;79;13;-26.89073817;-48.68167317
Penha;4212502;ESCOLA MUNICIPAL DE EDUCACAO DE JOVENS E ADULTOS;42139244;1;0;1;0;0;0;0;1;0;0;0;0;178;10;-26.78532962;-48.62972914
Itajaí;4208203;CEI HENRIQUE MARQUES;42139252;2;0;1;0;0;0;0;1;0;0;0;1;69;10;-26.9065394;-48.7322374
Penha;4212502;CRECHE MUN JOAO BATISTA DA CRUZ;42139260;1;0;1;0;0;0;1;0;0;0;0;0;144;13;-26.79079505;-48.63314277
Itajaí;4208203;SENAI SC - ITAJAI;42139279;1;0;1;0;0;0;1;0;0;0;0;0;413;25;-26.88741;-48.67782
Porto Belo;4213500;NDI MUN LAURO PRADO;42139287;1;0;1;0;0;0;1;0;0;0;0;1;271;27;-27.16077603;-48.56491185
Itajaí;4208203;CEI RECANTO DO SABER;42139309;1;0;1;0;0;0;1;0;0;0;0;1;75;6;-26.91389;-48.67056
Itajaí;4208203;CENTRO EDUC ABELHINHA;42139325;1;0;1;0;0;0;1;0;0;0;0;1;45;4;-26.90986;-48.67081
Itapema;4208302;CENTRO EDUCACIONAL CUCA FRESCA;42139350;1;0;1;0;0;0;0;1;0;0;0;1;500;36;-27.14058;-48.60113
Itajaí;4208203;BERCARIO SOSSEGO DA MAMAE;42139368;1;0;1;0;0;0;1;0;0;0;0;1;34;3;-26.91092;-48.66294
Navegantes;4211306;CMEI PROF DIDYMEA LAZZARIS DE OLIVEIRA;42139384;1;0;1;0;0;0;1;0;0;0;0;0;148;8;-26.878618;-48.6614917
Brusque;4202909;ESC DE ED DE JOVENS E ADULTOS BRUSQUE;42139414;1;0;1;0;0;0;1;0;0;0;0;0;66;15;-27.09730583;-48.90745413
Brusque;4202909;CENTRO DE EDUCACAO PROFISSIONAL SENAC DE BRUSQUE;42139430;1;0;1;0;0;0;1;0;0;0;0;1;162;25;-27.09892514;-48.90683271
Brusque;4202909;SENAI SC - BRUSQUE;42139449;1;0;1;0;0;0;1;0;0;0;0;0;353;35;-27.11574;-48.91008
Tijucas;4218004;SENAI SC - TIJUCAS;42139457;1;0;1;0;0;0;1;0;0;0;0;1;190;16;-27.22997305;-48.63223555
Jaraguá do Sul;4208906;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL;42139465;1;0;1;0;0;0;1;0;0;0;0;1;199;25;-26.4676554;-49.1129192
Schroeder;4217402;JARDIM DE INFANCIA CRESCER E APRENDER;42139473;1;0;1;0;0;0;0;1;0;0;0;1;61;4;-26.424015;-49.05772
Caçador;4203006;SENAI SC - CACADOR;42139481;1;0;1;0;0;0;1;0;0;0;0;0;419;44;-26.78739309;-51.00528686
São Lourenço do Oeste;4216909;SENAI SC - SAO LOURENCO DO OESTE;42139511;1;0;1;0;0;0;1;0;0;0;0;0;48;10;-26.36796243;-52.85657817
Caçador;4203006;EMEB PROF MARIA LUIZA MARTINS BARBOSA;42139520;1;0;1;0;0;0;1;1;0;0;0;1;644;53;-26.7889474;-50.9868451
Seara;4217501;SENAI SC - SEARA;42139538;1;0;1;0;0;0;1;0;0;0;0;1;115;26;-27.16570608;-52.32088298
Turvo;4218806;CRECHE MARIA MARCON SARTOR;42139554;1;0;1;0;0;0;0;1;0;0;0;0;86;6;-28.92308916;-49.69245913
Canelinha;4203709;CRECHE MUN TERESA DELL AGNOLO ANZINI;42139562;2;0;1;0;0;0;0;1;0;0;0;0;21;1;;
Guaraciaba;4206405;CRECHE MUNICIPAL PROFESSOR ALDINO FETTER;42139570;1;0;1;0;0;0;1;0;0;0;0;1;208;30;-26.60207692;-53.52395631
São Miguel do Oeste;4217204;CEI JARDIM ENCANTADO;42139589;1;0;1;0;0;0;0;1;0;0;0;1;106;10;;
Lages;4209300;CEIM DO BAIRRO SANTA MARIA;42139600;1;0;1;0;0;0;1;0;0;0;0;1;72;8;-27.8025064;-50.2984698
Brunópolis;4202875;ESCOLA MUNICIPAL PADRE BRUNO;42139716;1;0;1;0;0;0;0;1;0;0;0;1;100;12;-27.3209465;-50.8335014
Lages;4209300;CEIM SAO PAULO;42139740;1;0;1;0;0;0;1;0;0;0;0;1;99;12;-27.7919849;-50.3407346
Lages;4209300;CEIM ARISTIDES DE OLIVEIRA CAMPOLIN;42139775;1;0;1;0;0;0;0;1;0;0;0;0;22;4;-27.83282428;-50.33255412
Lages;4209300;CEIM MARCO FLORIANI BORDIN;42139783;1;0;1;0;0;0;1;0;0;0;0;1;163;14;-27.82372812;-50.34246552
Lages;4209300;CEIM JHONATAN KUSTER LEHMKUHL;42139791;1;0;1;0;0;0;1;0;0;0;0;0;68;12;-27.8004187;-50.2910712
Lages;4209300;CEIM CLARICIO MADRUGA DE ANDRADE;42139805;1;0;1;0;0;0;1;0;0;0;0;1;73;11;-27.8455211;-50.3553446
Lages;4209300;CEIM SEBASTIAO WALTRICK FARIAS;42139813;1;0;1;0;0;0;1;0;0;0;0;1;19;4;-27.79454765;-50.28893196
Lages;4209300;CEIM MAURA DO PILAR;42139821;1;0;1;0;0;0;1;0;0;0;0;1;87;10;-27.7988425;-50.3172166
Lages;4209300;CEIM JUSTINE BARTH;42139830;1;0;1;0;0;0;1;0;0;0;0;0;46;8;-27.8378092;-50.3123912
Lages;4209300;CEIM EMILIA RIBEIRO DE BARROS;42139848;1;0;1;0;0;0;1;0;0;0;0;0;12;2;-27.8312016;-50.3619087
Lages;4209300;CEIM BOM JESUS;42139856;1;0;1;0;0;0;1;0;0;0;0;0;48;9;-27.83942927;-50.3243377
Lages;4209300;CEIM EMILIA FURTADO RAMOS;42139864;1;0;1;0;0;0;1;0;0;0;0;0;185;18;-27.79533167;-50.30288667
Lages;4209300;CEIM ADRIANA APARECIDA LOURENCO;42139872;1;0;1;0;0;0;1;0;0;0;0;1;89;11;-27.82336397;-50.30039944
Lages;4209300;CEIM BAIRRO GUADALAJARA;42139880;1;0;1;0;0;0;1;0;0;0;0;1;61;10;-27.7728966;-50.3127142
Lages;4209300;CEIM ALFEU ROGERIO DE LIZ E SILVA;42139899;1;0;1;0;0;0;1;0;0;0;0;0;123;14;-27.7960128;-50.2824336
Lages;4209300;CEIM PROFª ROSIMERY GUIMARAES LIRA;42139902;1;0;1;0;0;0;1;0;0;0;0;1;97;12;-27.7893268;-50.2999037
Lages;4209300;CEIM CACILDA ALTOMAR;42139910;1;0;1;0;0;0;1;0;0;0;0;1;80;9;-27.82759878;-50.33885071
Lages;4209300;CEIM BAIRRO CAROBA;42139937;1;0;1;0;0;0;1;0;0;0;0;1;117;17;-27.8053;-50.37837
Rio Rufino;4215059;CRECHE E PE AURORA COPETTI COSTA;42139953;2;0;1;0;0;0;0;1;0;0;0;1;19;4;-27.87425217;-49.75836963
Timbó;4218202;SENAI SC - TIMBO;42140013;1;0;1;0;0;0;1;0;0;0;0;0;154;14;-26.82006814;-49.27256115
Tubarão;4218707;JI ZIM LTDA ME - ESCOLINHA PEQUENOS ENCANTOS;42140048;1;0;1;0;0;0;1;0;0;0;0;0;104;9;-28.484239;-48.994275
Armazém;4201505;NUCLEO EDUCACIONAL LUIZ PERON;42140056;2;0;1;0;0;0;1;1;0;0;0;1;130;16;-28.2537822;-49.01194146
Sangão;4215455;BERCARIO BRINCANDO E APRENDENDO;42140064;1;0;1;0;0;0;0;1;0;0;0;0;32;7;-28.66775047;-49.10511313
São Ludgero;4217006;CENTRO EDUCACIONAL PROFESSOR HENRIQUE BUSS;42140072;1;0;1;0;0;0;1;0;0;0;0;1;844;31;-28.32645379;-49.16815551
Braço do Norte;4202800;CEI ANTONIO VOLPATO;42140080;1;0;1;0;0;0;1;0;0;0;0;1;125;8;-28.28218333;-49.17642667
Jaguaruna;4208807;PE PEQUENA SEREIA;42140099;1;0;1;0;0;0;0;0;1;0;0;0;19;3;-28.7935173;-49.1880776
Tubarão;4218707;CEI MUNDO DA FANTASIA;42140137;1;0;1;0;0;0;1;0;0;0;0;1;37;7;-28.48917387;-49.00130733
Orleans;4211702;CENTRO EDUCACIONAL BETT E TURAZZI;42140188;1;0;1;0;0;0;1;0;0;0;0;1;200;20;-28.35447017;-49.27435345
Capivari de Baixo;4203956;ESCOLA ESPECIAL SAO FRANCISCO DE ASSIS;42140200;1;0;1;0;1;0;1;0;0;0;0;0;;;-28.4471306;-48.958773
Nova Veneza;4211603;CENTRO EDUCACIONAL ANTONIO DE CESARO CAVALER;42140226;1;0;1;0;0;0;1;0;0;0;0;1;99;7;-28.71010333;-49.51776833
Içara;4207007;CEJAI- CENTRO DE EDUCACAO DE JOVENS E ADULTOS DE ICARA;42140234;1;0;1;0;0;0;0;1;0;0;0;1;84;9;-28.71330715;-49.28992914
Laguna;4209409;SESC SERVICO SOCIAL DO COMERCIO;42140250;1;0;1;0;0;0;1;0;0;0;0;1;76;6;-28.48256757;-48.7811535
Balneário Camboriú;4202008;LICEU CATARINENSE DE ENSINO;42140285;1;0;1;0;0;0;1;0;0;0;0;1;596;33;-27.00258;-48.63146
Jaraguá do Sul;4208906;SENAI SC - JARAGUA DO SUL;42140293;1;0;1;0;0;0;1;0;0;0;0;0;709;51;-26.50451881;-49.08900377
Pomerode;4213203;COOPERATIVA DE EDUCACAO DE PROFESSORES E ESPECIALISTAS;42140331;1;0;1;0;0;0;0;1;0;0;0;1;171;2;-26.74261058;-49.17677485
Gaspar;4205902;EJA EDUCACAO DE JOVENS E ADULTOS;42140358;1;0;1;0;0;0;0;1;0;0;0;1;250;10;-26.93212481;-48.9580787
Orleans;4211702;CEI MUNDO ENCANTADO;42140374;1;0;1;0;0;0;1;0;0;0;0;1;160;12;-28.3800716;-49.2771336
Blumenau;4202404;CEI PROFESSORA TERESA RAQUEL SABEL DE ARAUJO;42140382;1;0;1;0;0;0;1;0;0;0;0;1;120;17;-26.9278634;-49.0458425
Indaial;4207502;UEI ESPACO DE CRESCER;42140390;1;0;1;0;0;0;1;0;0;0;0;1;173;15;-26.9053357;-49.24980928
Monte Carlo;4211058;EEBM HARRY FRANCISCO HASLINGER;42140412;1;0;1;0;0;0;1;0;0;0;0;1;98;12;-27.224373;-50.9719981
Urubici;4218905;EN VALDIRENE ARRUDA DA CUNHA BORGUEZAN;42140420;1;0;1;0;0;0;1;0;0;0;0;1;370;14;-27.99037519;-49.57971968
Saltinho;4215356;CEI TIA FLORIPA;42140498;1;0;1;0;0;0;0;1;0;0;0;0;83;8;-26.60859666;-53.06029198
Caxambu do Sul;4204103;CEI MUN CRIANCA FELIZ;42140501;1;0;1;0;0;0;0;1;0;0;0;1;140;14;-27.1683351;-52.8788767
Lages;4209300;CEIM SALTO DO CAVEIRAS;42140544;2;0;1;0;0;0;0;1;0;0;0;1;26;5;-27.8125517;-50.345925
Lages;4209300;CEIM NOSSA SENHORA DO CARAVAGIO;42140552;1;0;1;0;0;0;1;0;0;0;0;0;116;12;-27.8184168;-50.3026076
Lages;4209300;CEIM ARAUCARIA;42140560;1;0;1;0;0;0;1;0;0;0;0;1;141;12;-27.84327051;-50.34154332
Rio do Sul;4214805;COLEGIO COC - RIO DO SUL;42140668;1;0;1;0;0;0;1;0;0;0;0;0;506;37;-27.21687124;-49.64623104
Guaramirim;4206504;CEI SANTINA SCHORCK;42140676;1;0;1;0;0;0;1;1;0;0;0;1;216;16;-26.4681527;-48.9761289
Jaraguá do Sul;4208906;CMEI ANELIA ENKE KARSTEN;42140684;1;0;1;0;0;0;1;0;0;0;0;1;259;14;-26.4664399;-49.1077374
Schroeder;4217402;ESCOLA MUNICIPAL PROFESSOR EMILIO DA SILVA;42140692;1;0;1;0;0;0;0;1;0;0;0;1;502;26;-26.4133021;-49.0769615
Sombrio;4217709;CEI SOMBRIO CRIANCA;42140706;1;0;1;0;0;0;1;0;0;0;0;1;225;40;-29.1042788;-49.622094
Concórdia;4204301;CMEI SANTA RITA;42140722;1;0;1;0;0;0;1;0;0;0;0;1;59;6;-27.24529167;-52.05676333
Itá;4208005;EEI SITIO DO PICA PAU AMARELO;42140749;2;0;1;0;0;0;0;1;0;0;0;0;25;6;-27.2065428;-52.2220031
Irani;4207809;CRECHE NERI TEREZINHA GUARESCHI;42140757;1;0;1;0;0;0;0;1;0;0;0;1;138;20;-27.02291573;-51.89396549
Irani;4207809;ESC MUN DE ED BASICA PREF VALDECIR A ZAMPIERI;42140765;1;0;1;0;0;0;0;1;0;0;0;1;332;20;-27.02801177;-51.91333296
Concórdia;4204301;CMEI NATUREZA;42140773;1;0;1;0;0;0;1;0;0;0;0;1;83;8;;
Concórdia;4204301;CMEI OROZIMBO MICHELON;42140781;1;0;1;0;0;0;1;1;0;0;0;1;177;11;-27.23379656;-52.01721753
Porto União;4213609;EIEF RIO DOS PARDOS;42140811;2;2;1;0;0;0;1;0;0;0;0;0;1;1;;
Itapoá;4208450;ESCOLA MUNICIPAL AYRTON SENNA;42140820;1;0;1;0;0;0;0;1;0;0;0;1;855;34;-26.0783012;-48.6105174
São Francisco do Sul;4216206;CEI PEIXINHO DOURADO;42140846;1;0;1;0;0;0;1;0;0;0;0;0;50;6;-26.24362;-48.63905
São Francisco do Sul;4216206;CMEI PEQUENO PRINCIPE;42140854;1;0;1;0;0;0;1;0;0;0;0;0;107;32;-26.2432884;-48.6228124
São Francisco do Sul;4216206;CMEI PETER PAN;42140862;2;0;1;0;0;0;0;1;0;0;0;1;42;12;-26.2832838;-48.5904328
São Francisco do Sul;4216206;CMEI PEDACINHO DO CEU;42140870;1;0;1;0;0;0;1;0;0;0;0;1;125;30;-26.2060852;-48.540223
São Francisco do Sul;4216206;CMEI CANTINHO ALEGRE;42140889;2;0;1;0;0;0;0;1;0;0;0;0;79;20;-26.3869787;-48.5883642
São Francisco do Sul;4216206;CMEI PEQUENO POLEGAR;42140897;1;0;1;0;0;0;0;1;0;0;0;1;122;21;-26.2307273;-48.6154921
Lontras;4209904;CENTRO DE EDUCACAO INFANTIL ANJOS DA LUZ;42140900;1;0;1;0;0;0;1;0;0;0;0;1;51;5;-27.15647107;-49.53535602
Macieira;4210050;ESCOLA MUNICIAPAL PEQUENOS BRILHANTES;42140919;1;0;1;0;0;0;0;1;0;0;0;1;133;11;-26.85283798;-51.37510862
Videira;4219309;ESCOLA DE EDUCACAO BASICA MUNICIPAL VILSON PEDRO KLEINUBING;42140927;1;0;1;0;0;0;0;1;0;0;0;0;252;18;-26.9859423;-51.1718241
Campos Novos;4203600;COLEGIO LIRIOS DO CAMPO;42140935;1;0;1;0;0;0;1;0;0;0;0;1;18;4;;
