NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Luiz Alves;4210001;ESC MUN HENRIQUE KEUNECKE;42070902;2;0;1;0;0;0;0;1;0;0;0;0;114;11;-26.76603634;-48.98709331
Luiz Alves;4210001;EEB TENENTE ANSELMO JOSE HESS;42070910;1;0;1;0;0;0;1;1;0;0;0;1;433;26;-26.71096281;-48.91316484
Luiz Alves;4210001;ESC MUN CELESTE SCOLA;42070929;1;0;1;0;0;0;0;1;0;0;0;1;204;17;-26.72512704;-48.87509105
Luiz Alves;4210001;EBM PROF RAFAEL RECH;42070988;2;0;1;0;0;0;0;0;1;0;0;1;302;22;-26.66975782;-48.84644217
Luiz Alves;4210001;EM VENDELIM SCHWEITZER;42071011;1;0;1;0;0;0;1;0;0;0;0;1;360;27;-26.69586302;-48.9036179
Luiz Alves;4210001;ESC MUN PROFº ARLINDO B ZIMMERMANN;42071062;2;0;1;0;0;0;0;1;0;0;0;1;217;20;-26.75681026;-48.92028065
Ponte Alta;4213302;ESCOLA MUN DO CAMPO PAULO FREIRE;42071119;2;1;1;0;0;0;1;0;0;0;0;0;9;4;;
Luiz Alves;4210001;EEB JOAO GAYA;42071135;1;0;1;0;0;0;1;0;1;0;0;0;740;39;-26.7249531;-48.9309749
Balneário Piçarras;4212809;CENTRO EDUCACIONAL PRISMA;42071151;1;0;1;0;0;0;0;1;0;0;0;1;487;23;;
Balneário Piçarras;4212809;CEI CINDERELA;42071160;1;0;1;0;0;0;1;0;0;0;0;1;95;10;-26.76788582;-48.69263321
Balneário Piçarras;4212809;CEI PINOQUIO;42071178;1;0;1;0;0;0;1;1;0;0;0;1;154;18;-26.75899361;-48.68377947
Balneário Piçarras;4212809;CEI TIA PEQUENA;42071186;1;0;1;0;0;0;1;0;0;0;0;1;184;20;-26.7790777;-48.6723258
Balneário Piçarras;4212809;EEB ADOLFO ANTONIO CABRAL;42071208;1;0;1;0;0;0;1;0;0;0;0;1;124;14;;
Balneário Piçarras;4212809;ESCOLA MONTEIRO LOBATO;42071216;1;0;1;0;0;0;1;0;0;0;0;1;977;45;-26.77946058;-48.67239431
Balneário Piçarras;4212809;ESCOLA DE SAO BRAS;42071240;2;0;1;0;0;0;0;1;0;0;0;1;326;17;-26.74027041;-48.76416394
Balneário Piçarras;4212809;ESC PROFª FELICIDADE PINTO FIGUEREDO;42071267;1;0;1;0;0;0;1;0;1;0;0;1;1194;45;-26.76665784;-48.69240968
Balneário Piçarras;4212809;CENTRO DE EDUCACAO INFANTIL PROFESSORA IVONETE SILVA CORADINI;42071275;2;0;1;0;0;0;1;1;0;0;0;1;79;8;-26.7563023;-48.7027092
Balneário Piçarras;4212809;EEB ALEXANDRE GUILHERME FIGUEREDO;42071321;1;0;1;0;0;0;0;1;0;0;0;0;829;44;-26.7692524;-48.673868
Florianópolis;4205407;NEIM CARLOS HUMBERTO PERDENEIRAS CORREA;42071330;1;0;1;0;0;0;1;0;0;0;0;0;53;8;-27.5746557;-48.5305229
Florianópolis;4205407;NEIM POETA JOAO DA CRUZ E SOUSA;42071348;1;0;1;0;0;0;1;0;0;0;0;1;186;14;-27.7056519;-48.5006464
Balneário Camboriú;4202008;CEJA DE BALNEARIO CAMBORIU;42071356;1;0;1;0;0;0;1;0;0;0;0;0;196;23;;
Dionísio Cerqueira;4205001;CRECHE MUN VERª ISAURA MOTTA BARREIRO;42071364;1;0;1;0;0;0;1;0;0;0;0;1;201;22;-26.2654023;-53.6376305
Paulo Lopes;4212304;CEI MUN LEONARDO BORGES NUNES;42071399;1;0;1;0;0;0;0;1;0;0;0;0;132;10;;
Caçador;4203006;CEI PEQUENO PRINCIPE;42071402;1;0;1;0;0;0;1;0;0;0;0;0;78;5;-26.78578167;-51.00981167
Caçador;4203006;CEI PROF PARDAL;42071429;1;0;1;0;0;0;1;0;0;0;0;0;115;7;-26.76759667;-51.01358833
Caçador;4203006;CEI TIO PATINHAS;42071453;1;0;1;0;0;0;1;0;0;0;0;0;94;6;-26.7728866;-51.0041609
Paulo Lopes;4212304;CEI MUN PROFª RITA VALENCA RAUPP;42071500;1;0;1;0;0;0;0;1;0;0;0;1;51;4;;
Rio do Sul;4214805;CEI PROFESSORA BELMARLI DA SILVA;42071518;1;0;1;0;0;0;1;1;0;0;0;1;178;16;;
Navegantes;4211306;CEM PROFª MARIA REGINA GAZANIGA DA COSTA;42071526;1;0;1;0;0;0;1;0;0;0;0;0;223;13;-26.893153;-48.6575232
Caçador;4203006;EEB IRMAO LEO;42071569;1;0;1;0;0;0;0;1;0;0;0;0;437;32;-26.77449397;-51.00769398
Caçador;4203006;EMEBTI CASTELHANO;42071577;1;0;1;0;0;0;0;1;0;0;0;1;132;20;-26.803335;-50.933705
Caçador;4203006;EMEB NOSSA SENHORA SALETE;42071585;1;0;1;0;0;0;1;1;0;0;0;1;125;12;-26.76049297;-51.0060973
Caçador;4203006;EMEB PADRE JOSE CHAMOT;42071593;1;0;1;0;0;0;1;1;0;0;0;1;294;21;-26.77974529;-50.9855402
Caçador;4203006;EMEB ALTO BONITO;42071658;1;0;1;0;0;0;1;1;0;0;0;1;390;40;-26.78922641;-50.99699076
Caçador;4203006;EMEB DA ESPERANCA;42071747;1;0;1;0;0;0;1;1;0;0;0;1;418;43;-26.7965348;-50.9854866
Macieira;4210050;EMEF PROF CANDIDA BERTOTTO ZUCATTI;42071887;2;0;1;0;0;0;0;1;0;0;0;0;126;14;-26.7761949;-51.2621832
Caçador;4203006;EMEB RODOLFO NICKEL;42072077;2;1;1;0;0;0;0;1;0;0;0;1;61;6;-26.7123464;-50.9401537
Caçador;4203006;EEB THOMAZ PADILHA;42072182;1;0;1;0;0;0;0;1;0;0;0;0;326;30;-26.7676405;-51.2030361
Caçador;4203006;EBI CENTRO DE EDUCACAO LTDA;42072255;1;0;1;0;0;0;1;1;0;0;0;1;217;13;-26.7702678;-51.0246529
Caçador;4203006;EEB DANTE MOSCONI;42072280;1;0;1;0;0;0;1;0;0;0;0;0;459;32;-26.77430833;-51.00131
Caçador;4203006;EMEB HENRIQUE JULIO BERGER;42072298;1;0;1;0;0;0;0;1;0;0;0;1;941;53;-26.78546333;-51.00879667
Caçador;4203006;EEB PAULO SCHIEFFLER;42072301;1;0;1;0;0;0;1;0;0;0;0;0;1216;91;-26.7781308;-51.0157488
Macieira;4210050;EEB ALBINA MOSCONI;42072310;1;0;1;0;0;0;0;1;0;0;0;1;108;9;-26.85427864;-51.37593747
Caçador;4203006;EMEB MORADA DO SOL;42072328;1;0;1;0;0;0;1;1;0;0;0;1;434;42;-26.7923194;-50.9939859
Caçador;4203006;EMEB ALCIDES TOMBINI;42072336;1;0;1;0;0;0;1;1;0;0;0;1;209;28;-26.78715042;-51.02260542
Caçador;4203006;EMEB IRMAO VENANCIO JOSE;42072344;1;0;1;0;0;0;0;1;0;0;0;1;446;24;-26.769693;-51.0074038
Caçador;4203006;EMEB PIERINA SANTIN PERRET;42072352;1;0;1;0;0;0;1;1;0;0;0;1;528;39;-26.7745885;-51.0323623
Caçador;4203006;COLEGIO DE APLICACAO DA UNIARP;42072360;1;0;1;0;0;0;1;0;0;0;0;0;565;37;-26.777952;-51.0076061
Caçador;4203006;EEB DOM ORLANDO DOTTI;42072379;1;0;1;0;0;0;1;0;0;0;0;0;1469;84;-26.7780239;-51.0256829
Caçador;4203006;EEB DR NAYA GONZAGA SAMPAIO;42072417;1;0;1;0;0;0;1;0;0;0;0;0;126;20;-26.7687877;-51.01978431
Caçador;4203006;EEB DR JOAO SANTO DAMO;42072425;1;0;1;0;0;0;1;1;0;0;0;0;529;41;-26.7851211;-50.975793
Caçador;4203006;EEB PROF DOMINGOS DA COSTA FRANCO;42072433;1;0;1;0;0;0;1;1;0;0;0;1;203;34;-26.8050199;-51.0082445
Rio das Antas;4214409;ESC NUCLEADA MUN JACINTA NUNES;42072506;1;0;1;0;0;0;0;1;0;0;0;1;608;27;-26.89271624;-51.07473112
Rio das Antas;4214409;ESCOLA NUCLEADA MUN SILVA PARANHOS;42072670;1;0;1;0;0;0;0;1;0;0;0;0;215;22;-26.9379621;-51.1097001
Rio das Antas;4214409;EEB SANTOS ANJOS;42072689;1;0;1;0;0;0;1;0;0;0;0;1;169;19;-26.9032912;-51.0738598
Calmon;4203154;EEB CALMON;42072719;1;0;1;0;0;0;0;1;0;0;0;1;321;29;-26.60049895;-51.0994728
Matos Costa;4210704;EEB DOM DANIEL HOSTIN;42073065;1;0;1;0;0;0;1;0;0;0;0;0;275;26;-26.473745;-51.1485767
Videira;4219309;EEB ANISIO RACHADEL DE OLIVEIRA;42073081;2;0;1;0;0;0;1;0;1;0;0;0;61;14;-26.94996731;-51.24113127
Balneário Camboriú;4202008;N E I VOVO ALECIO;42073138;1;0;1;0;0;0;1;0;0;0;0;1;295;53;-26.9707;-48.64344
Videira;4219309;ESCOLA POLO SAO PEDRO;42073154;2;0;1;0;0;0;0;1;0;0;0;0;42;5;-26.90002908;-51.26498188
Videira;4219309;ESCOLA POLO PROFESSORA SUELI MARIA GHELLER;42073162;2;0;1;0;0;0;0;1;0;0;0;0;52;5;-26.94852128;-51.18926909
Iomerê;4207577;EEB FREI EVARISTO;42073189;1;0;1;0;0;0;1;0;0;0;0;0;89;16;-27.0027993;-51.2401614
Balneário Camboriú;4202008;N E I ODACIA TEREZA DAMAZIO;42073200;1;0;1;0;0;0;1;0;0;0;0;1;349;63;-27.0113268;-48.6093106
Arroio Trinta;4201604;EEB GOV BORNHAUSEN;42073219;1;0;1;0;0;0;1;0;0;0;0;0;238;23;-26.9310357;-51.33782617
Salto Veloso;4215406;CENTRO MUNICIPAL DE EDUCACAO BASICA VEREADOR AVELINO BISCARO;42073405;1;0;1;0;0;0;1;0;0;0;0;1;316;20;-26.9052208;-51.4044447
Salto Veloso;4215406;EEB CECILIA VIVAN;42073448;1;0;1;0;0;0;0;1;0;0;0;0;74;12;-26.9037909;-51.4044217
Agrolândia;4200200;CENTRO DE EDUCACAO INFANTIL UTA KRIESER;42073472;1;0;1;0;0;0;1;0;0;0;0;1;191;18;-27.4100017;-49.8317032
Paial;4211876;CENTRO DE EDUCACAO MUNICIPAL DE PAIAL CEMPA -;42073480;1;0;1;0;0;0;0;1;0;0;0;1;191;14;-27.2585819;-52.4996067
Campo Erê;4203501;CENTRO DE EDUCACAO INFANTIL ODILA MARCOLINA DE LIMA;42073499;1;0;1;0;0;0;0;1;0;0;0;1;159;20;-26.40247192;-53.08727471
Lages;4209300;IFSC - CAMPUS LAGES;42073510;1;0;1;0;0;0;1;0;0;0;0;1;408;53;-27.80508374;-50.33778688
Itajaí;4208203;IFSC - CAMPUS ITAJAI;42073529;1;0;1;0;0;0;1;1;0;0;0;1;554;56;-26.93092233;-48.68512259
Canoinhas;4203808;IFSC - CAMPUS CANOINHAS;42073545;1;0;1;0;0;0;1;1;0;0;0;1;297;46;-26.18428333;-50.36836833
Blumenau;4202404;CEI PROF RAQUEL WISINTAINER SOARES;42073553;1;0;1;0;0;0;1;0;0;0;0;1;164;33;-26.99369;-49.0944655
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL IRMA BONAVITA;42073561;1;0;1;0;0;0;0;1;0;0;0;0;536;26;;
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR WELLESLEY ANTONIO GAIO;42073570;1;0;1;0;0;0;0;1;0;0;0;0;293;16;-27.02509331;-51.14453534
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL IRMA CONCILIA;42073588;1;0;1;0;0;0;0;1;0;0;0;0;147;9;-27.01388104;-51.14188069
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL IRMA COLONATA;42073596;1;0;1;0;0;0;0;1;0;0;0;1;101;7;-27.02009601;-51.14208751
Blumenau;4202404;CEI PROF ELZIRA HORNBURG;42073618;1;0;1;0;0;0;1;0;0;0;0;1;153;25;-26.9156177;-49.1516556
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL O FERROVIARIO;42073626;1;0;1;0;0;0;0;1;0;0;0;0;163;10;-26.99976348;-51.15624911
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DIONISIO ROBASKEWICZ;42073634;1;0;1;0;0;0;0;1;0;0;0;0;195;11;-26.99091124;-51.1883883
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL EUCLIDES JOSE BIASI;42073642;1;0;1;0;0;0;0;1;0;0;0;0;139;9;-27.01930191;-51.14493314
Blumenau;4202404;CEI IRMGARD ZOSCHKE;42073669;1;0;1;0;0;0;1;0;0;0;0;1;123;28;-26.8214827;-49.0915053
Videira;4219309;EEB ANITA BRASILEIRA;42073677;2;0;1;0;0;0;1;0;0;0;1;1;82;12;-27.06153167;-51.02958
Videira;4219309;EEB GOV LACERDA;42073685;1;0;1;0;0;0;1;0;0;0;0;0;666;38;-27.00464821;-51.14003254
Videira;4219309;EEB PE BRUNO POKOLM;42073693;1;0;1;0;0;0;1;0;0;0;0;1;179;21;-27.02192914;-51.1495416
Videira;4219309;EEB ESTHER CREMA MARMENTINI;42073723;1;0;1;0;0;0;0;0;1;0;0;0;261;23;-26.99104123;-51.18182496
Blumenau;4202404;CEI FREI ODORICO DURIEUX;42073782;1;0;1;0;0;0;1;0;0;0;0;1;247;36;-26.8533138;-49.120814
Joinville;4209102;ESCOLA INTERNACIONAL DE JOINVILLE;42073790;1;0;1;0;0;0;1;0;0;0;0;1;500;47;-26.3199214;-48.8538723
Florianópolis;4205407;COLEGIO FENIX;42073804;1;0;1;0;0;0;1;0;0;0;0;1;289;21;-27.43013584;-48.46455936
Governador Celso Ramos;4206009;EEB MUN MARIA AMALIA CARDOSO;42073847;1;0;1;0;0;0;0;1;0;0;0;1;443;24;-27.36641199;-48.558438
Concórdia;4204301;CMEI CRIANCA FELIZ;42073855;1;0;1;0;0;0;0;1;0;0;0;1;78;5;-27.21640094;-52.01573453
Videira;4219309;ESCOLA DE EDUCACAO BASICA MUNICIPAL FIDELIS ANTONIO FANTIN;42073863;1;0;1;0;0;0;0;1;0;0;0;0;473;21;-27.01020835;-51.1623245
São José;4216602;CEI PROFESSORA MARIA MINERVINA SOARES CUNHA;42073880;1;0;1;0;0;0;1;1;0;0;0;0;109;11;-27.56515814;-48.62544822
São José;4216602;CEI MARIA FERREIRA;42073928;1;0;1;0;0;0;1;0;0;0;0;1;123;10;-27.54449375;-48.61831269
Palhoça;4211900;COLEGIO VISAO UNID PEDRA BRANCA;42073944;1;0;1;0;0;0;1;0;0;0;0;1;545;47;-27.62791;-48.68309
Siderópolis;4217600;CEIM OLIRIO CESA;42073960;1;0;1;0;0;0;0;1;0;0;0;1;185;23;-28.58649414;-49.42800592
Curitibanos;4204806;C E I CORACY PIRES DE ALMEIDA;42074002;1;0;1;0;0;0;1;0;0;0;0;1;253;17;-27.28606907;-50.5659755
Criciúma;4204608;CEI AFASC ALUIM MICHELS;42074010;1;0;1;0;0;0;1;1;0;0;0;1;77;15;-28.6690193;-49.42343973
Arvoredo;4201653;ESCOLA MUNICIPAL ARVOREDO;42074045;1;0;1;0;0;0;0;1;0;0;0;1;162;13;-27.07683929;-52.4556821
Maravilha;4210506;CEI PROINFANCIA CRIANCA SORRISO;42074070;1;0;1;0;0;0;0;1;0;0;0;1;177;20;-26.77506034;-53.19174189
Jaraguá do Sul;4208906;COOEPE;42074134;1;0;1;0;0;0;1;0;0;0;0;1;11;1;-26.491041;-49.0768609
Videira;4219309;EEB PROF ADELINA REGIS;42074142;1;0;1;0;0;0;1;0;0;0;0;1;647;47;-27.0021866;-51.1581486
Videira;4219309;COLEGIO SALVATORIANO IMACULADA CONCEICAO;42074150;1;0;1;0;0;0;0;1;0;0;0;1;616;41;-27.00801874;-51.15020737
Videira;4219309;EEB JOSEFINA CALDEIRA DE ANDRADE;42074169;1;0;1;0;0;0;1;0;0;0;0;0;471;32;-26.9975455;-51.1528809
Videira;4219309;ESCOLA DE EDUCACAO BASICA MUNICIPAL PREFEITO PAULO FIORAVANTE PENSO;42074177;1;0;1;0;0;0;0;1;0;0;0;0;760;30;-27.0066917;-51.1374655
Videira;4219309;EEB INSPETOR EURICO RAUEN;42074185;1;0;1;0;0;0;1;0;0;0;0;1;657;53;-27.0136999;-51.1428137
Videira;4219309;EEB MADRE TEREZINHA LEONI;42074193;1;0;1;0;0;0;1;0;0;0;0;1;397;38;-27.0054097;-51.0669272
Videira;4219309;ESCOLA DE EDUCACAO BASICA MUNICIPAL PREFEITO WALDEMAR KLEINUBING;42074207;1;0;1;0;0;0;0;1;0;0;0;1;708;28;-27.0043672;-51.1608072
Videira;4219309;GENNIUS - ESC DE ED INFANTIL E ENSINO FUNDAMENTAL LTDA;42074215;1;0;1;0;0;0;1;0;0;0;0;0;261;23;-27.0123726;-51.1447658
Pinheiro Preto;4213005;EEB PROF MAURA DE SENNA PEREIRA;42074312;1;0;1;0;0;0;1;0;0;0;0;1;299;26;-27.04405293;-51.22954189
Irineópolis;4207908;CENTRO DE EDUCACAO INFANTIL SAO JOSE DO TIMBOZINHO;42074339;2;0;1;0;0;0;0;1;0;0;0;0;12;1;-26.41924155;-50.77261277
Santa Cecília;4215505;EEB MARIA SALETE CAZZAMALI;42074347;1;0;1;0;0;0;1;0;0;0;0;0;503;33;-26.95281329;-50.42597891
Santa Cecília;4215505;GE PROF JOSE RIBEIRO THOMAZ;42074355;1;0;1;0;0;0;1;0;0;0;0;0;442;20;-26.95807982;-50.42779318
Santa Cecília;4215505;EEB PROF DILMA GRIMES EVARISTO;42074363;1;0;1;0;0;0;1;0;0;0;0;1;540;28;-26.971205;-50.4281171
Santa Cecília;4215505;ESCOLA DO CAMPO TEREZA ESTOQUEIRO VIAPIANA;42074452;2;0;1;0;0;0;1;0;0;0;0;0;35;2;-26.7694955;-50.3518326
Timbó Grande;4218251;EMEB JOSE MARIA DE SOUZA;42074614;1;0;1;0;0;0;0;1;0;0;0;1;130;22;-26.5989545;-50.6683059
Santa Cecília;4215505;EEB IRMA IRENE;42074835;1;0;1;0;0;0;1;0;0;0;0;0;784;46;-26.96207255;-50.42340695
Santa Cecília;4215505;EEB LEIA MATILDE GERBER;42074843;1;0;1;0;0;0;1;1;0;0;0;0;265;18;-26.97420304;-50.41497524
Timbó Grande;4218251;EEB MACHADO DE ASSIS;42074851;1;0;1;0;0;0;1;0;0;0;0;1;472;46;-26.6190161;-50.6718344
Timbó Grande;4218251;EEB MUN SERAFINA FONTANA BONET;42074860;2;0;1;0;0;0;0;1;0;0;0;1;89;15;-26.56113;-50.60483
Araquari;4201307;CENTO DE EDUCACAO INFANTIL BRUNO DE MAGALHAES ANTUNES;42074886;1;0;1;0;0;0;1;0;0;0;0;1;222;25;-26.40631;-48.79397
Fraiburgo;4205506;CEM LAU MELLO;42074940;2;0;1;0;0;0;0;1;0;0;1;1;22;1;-27.12201167;-50.73403
Fraiburgo;4205506;EBM SANTO ANTONIO;42075017;1;0;1;0;0;0;1;0;0;0;0;1;267;21;-27.033165;-50.91203667
Fraiburgo;4205506;CEM FAXINAL DOS CARVALHOS;42075106;2;0;1;0;0;0;0;1;0;0;0;1;89;9;-27.09976667;-50.86366
Fraiburgo;4205506;CEM ARNOLDO FREY;42075262;2;0;1;0;0;0;0;1;0;0;0;1;106;13;-27.040775;-50.85782667
Fraiburgo;4205506;CEM DONA ZENAIDE MARIA SCHMIDTT PEREIRA DA COSTA;42075270;1;0;1;0;0;0;1;1;0;0;0;1;145;15;-27.03332333;-50.931075
Fraiburgo;4205506;EM JOSE DE ANCHIETA;42075343;1;0;1;0;0;0;1;0;0;0;0;1;501;31;-27.017345;-50.91803667
Fraiburgo;4205506;EM CARLOS GOMES;42075360;2;0;1;0;0;0;0;1;0;0;0;1;125;11;-27.00468833;-50.97201833
Fraiburgo;4205506;CEM SAO CRISTOVAO;42075378;2;0;1;0;0;0;0;1;0;0;0;1;157;15;-27.04350167;-50.94866333
Fraiburgo;4205506;EEB GONCALVES DIAS;42075432;1;0;1;0;0;0;1;1;0;0;0;0;618;49;-27.0236098;-50.923437
Fraiburgo;4205506;EEB SAO JOSE;42075440;1;0;1;0;0;0;1;0;0;0;0;0;392;26;-27.0264054;-50.9065424
Fraiburgo;4205506;EEBM PADRE BIAGIO SIMONETTI;42075459;1;0;1;0;0;0;1;0;0;0;0;1;461;31;-27.03106333;-50.91727
Fraiburgo;4205506;EEF BELA VISTA;42075467;1;0;1;0;0;0;1;0;0;0;0;0;248;19;-27.02253857;-50.93231274
Lebon Régis;4209706;EM PRINCESA IZABEL;42075483;1;0;1;0;0;0;1;0;0;0;0;1;352;12;-26.9318896;-50.6874083
Lebon Régis;4209706;EEB SANTA TEREZINHA;42075491;1;0;1;0;0;0;1;0;0;0;0;0;252;28;-26.92676734;-50.69132692
São João do Sul;4216404;EEB PREFEITO QUINTILIANO JOAO PACHECO;42075505;1;0;1;0;0;0;0;1;0;0;0;0;419;30;-29.21790333;-49.80387333
Turvo;4218806;CENTRO EDUC PEQUENO MUNDO;42075513;1;0;1;0;0;0;1;0;0;0;0;0;77;5;-28.9250696;-49.6846033
Canelinha;4203709;CRECHE MUN MARIA CARLOTA CORDOSO;42075670;2;0;1;0;0;0;0;1;0;0;0;0;22;4;;
Timbó Grande;4218251;CMEB NS APARECIDA;42075688;2;0;1;0;0;0;0;1;0;0;0;1;135;16;-26.5888988;-50.7544228
Canelinha;4203709;CRECHE MUNICIPAL DURVALINA VENIER SERPA;42075726;2;0;1;0;0;0;0;1;0;0;0;0;41;8;;
