NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL JUAREZ MACHADO;42105498;1;0;1;0;0;0;1;0;0;0;0;1;183;9;-26.33837;-48.83299
Gaspar;4205902;CDI VOVO LEONIDA;42105510;1;0;1;0;0;0;0;1;0;0;0;1;223;12;-26.9369954;-48.9429752
Gaspar;4205902;COLEGIO UNI;42105528;1;0;1;0;0;0;0;1;0;0;0;1;515;35;-26.9361443;-48.9523415
Timbó;4218202;CENTRO DE EDUCACAO CANTINHO FELIZ LTDA;42105650;1;0;1;0;1;0;1;1;0;0;0;1;292;26;-26.82577342;-49.27544595
Rodeio;4215109;ESCOLA BASICA MUNICIPAL NOVA BRASILIA;42105668;1;0;1;0;0;0;1;0;0;0;0;1;117;10;-26.94293151;-49.37380358
Indaial;4207502;EBM JUVENAL CARVALHO;42105676;1;0;1;0;0;0;1;0;0;0;0;1;259;24;-26.88680728;-49.21582924
Morro da Fumaça;4211207;CEI VANOLDA GREGORIO ESPINDOLA PAGNAN;42105722;1;0;1;0;0;0;1;1;0;0;0;1;127;10;-28.66122667;-49.20768333
Lages;4209300;EMEB ALINE GIOVANA SCHMITT;42105765;1;0;1;0;0;0;1;0;0;0;0;1;470;19;-27.78825833;-50.292935
Lages;4209300;EMEB ITINERANTE MARIA ALICE WOLFF SOUZA;42105773;2;0;1;0;0;0;0;1;0;0;0;1;163;22;-27.812874;-50.3458931
São Martinho;4217105;PE BRANCA DE NEVE;42105811;1;0;1;0;0;0;0;1;0;0;0;1;16;4;-28.10086368;-49.0052558
Jacinto Machado;4208708;EMEB FIGUEIRA;42105846;1;0;1;0;0;0;1;0;0;0;0;0;279;20;-28.99602097;-49.75110454
Jacinto Machado;4208708;EMEB SANTO SIMAO;42105854;2;0;1;0;0;0;0;1;0;0;0;0;53;4;-29.0168213;-49.7545145
Jacinto Machado;4208708;CEI ANA PAULA;42105862;2;0;1;0;0;0;0;1;0;0;0;0;9;1;-28.9850179;-49.7324733
Jacinto Machado;4208708;EMEB ARIZONA;42105870;1;0;1;0;0;0;1;0;0;0;0;1;313;23;-28.98633095;-49.7702407
Turvo;4218806;ESC MUN SAO BRAZ;42105897;2;0;1;0;0;0;0;0;1;0;0;0;65;9;-28.93343997;-49.61574686
Joinville;4209102;FUNDACAO PRO-RIM - IPREPS;42105927;1;0;1;0;0;0;1;0;0;0;0;1;569;4;;
Biguaçu;4202305;EB MUN FERNANDO B VIEGAS DE AMORIM;42105935;1;0;1;0;0;0;1;0;0;0;0;0;947;52;-27.52561907;-48.64340133
Biguaçu;4202305;CEI MUN DONA DORVALINA;42105943;1;0;1;0;0;0;1;0;0;0;0;1;205;16;-27.5297383;-48.63609946
Palhoça;4211900;CEI AMIGUINHOS DA COMUNIDADE;42106010;1;0;1;0;0;0;0;1;0;0;0;1;276;13;-27.64574171;-48.68442497
Palhoça;4211900;EB NOSSA SENHORA DE FATIMA;42106028;1;0;1;0;0;0;0;1;0;0;0;0;637;33;-27.68106;-48.69564333
São João do Oeste;4216255;PE AMOR PERFEITO;42106044;2;0;1;0;0;0;0;1;0;0;0;1;24;6;;
Tunápolis;4218756;ESCOLA MUNICIPAL BOM CONSELHO;42106052;2;0;1;0;0;0;0;0;1;0;0;1;35;5;-26.99911;-53.6927
Mondaí;4211009;EB PROFª ELIZABETH RAMMINGER;42106125;1;0;1;0;0;0;0;1;0;0;0;1;311;22;-27.10170549;-53.39258925
Blumenau;4202404;CEI ALWIN KNAESEL;42106168;1;0;1;0;0;0;1;0;0;0;0;1;156;27;-26.8128687;-49.10838496
Blumenau;4202404;EBM BILINGUE ANNEMARIE TECHENTIN;42106176;1;0;1;0;0;0;1;0;0;0;0;1;296;33;-26.9156019;-49.1499891
São José;4216602;IFSC - CAMPUS SAO JOSE;42106184;1;0;1;0;1;0;1;0;0;0;0;1;598;70;-27.60867576;-48.63353649
Rio do Sul;4214805;SESI SC - RIO DO SUL;42106257;1;0;1;0;0;0;1;0;0;0;0;0;564;44;-27.20374842;-49.62901946
Penha;4212502;EM ROSALIA VALENTINA DALLAGO;42106265;1;0;1;0;0;0;0;1;0;0;0;0;143;8;-26.82484672;-48.63779737
Chapecó;4204202;EB MUN PROF ZELIA ROQUE DE LIMA MUNZI;42106273;1;0;1;0;0;0;0;0;1;0;0;1;244;27;-27.08154094;-52.64035563
Araranguá;4201406;EBM JARDIM DAS AVENIDAS;42106303;1;0;1;0;0;0;1;0;0;0;0;0;506;25;-28.9494979;-49.46943884
Florianópolis;4205407;COLEGIO GERACAO;42106311;1;0;1;0;0;0;1;0;0;0;0;0;839;50;-27.57476042;-48.52913746
Treze de Maio;4218400;CEI PROF ANTONIO BARDINI;42106320;2;0;1;0;0;0;0;1;0;0;0;0;27;2;-28.52992405;-49.19781267
Balneário Camboriú;4202008;SOCIEDADE EDUC NOVA BALNEARIO CAMBORIU;42106362;1;0;1;0;0;0;1;0;0;0;0;1;271;24;-26.99804;-48.64356
Grão-Pará;4206108;CEI DE AIURE;42106370;1;0;1;0;0;0;1;0;0;0;0;1;66;7;-28.1082981;-49.2977881
Joinville;4209102;ESCOLA ADVENTISTA DE JOINVILLE - CENTRO;42106389;1;0;1;0;0;0;1;0;0;0;0;0;203;12;-26.30878;-48.84429
Blumenau;4202404;EEM PROF ELZA HENRIQUETA T PACHECO;42106435;1;0;1;0;0;0;1;0;0;0;0;0;683;31;-26.9075201;-49.0901452
Chapecó;4204202;EEB PROF CLELIA SEGANFREDO BODANESE;42106443;1;0;1;0;0;0;0;1;0;0;0;1;430;25;-27.0896711;-52.5984775
Garuva;4205803;ESCOLA MUNICIPAL TANCREDO DE ALMEIDA NEVES;42106451;1;0;1;0;0;0;1;1;0;0;0;1;540;20;;
São José;4216602;COLEGIO MUN MARIA LUIZA DE MELO;42106478;1;0;1;0;0;0;1;1;0;0;0;1;1848;104;-27.5950619;-48.6158039
Dionísio Cerqueira;4205001;ESC CONSTRUINDO O CAMINHO;42106486;2;1;1;0;0;0;0;1;0;0;0;1;6;1;-26.28052017;-53.36402323
Chapecó;4204202;EBM NEIVA MARIA ANDREATTA COSTELLA;42106508;1;0;1;0;0;0;1;0;0;0;0;1;245;17;-27.0908065;-52.6252569
Alfredo Wagner;4200705;ER BALCINO MATIAS WAGNER;42106567;1;0;1;0;0;0;1;1;0;0;0;1;236;16;-27.6937443;-49.3415637
Lebon Régis;4209706;EEB TRINTA DE OUTUBRO;42106575;2;1;1;0;0;0;0;0;1;0;1;1;217;22;-26.9846584;-50.7116241
Trombudo Central;4218608;CENTRO DE EDUCACAO BASICA ARTHUR BRUNO JANDT;42106583;1;0;1;0;0;0;0;1;0;0;0;1;161;10;-27.30008355;-49.80199511
Massaranduba;4210605;PE RECANTO ALEGRE;42106621;2;0;1;0;0;0;0;0;1;0;0;0;35;3;-26.5760097;-48.9279478
Antônio Carlos;4201208;EM DOM AFONSO NIEHUES;42106729;1;0;1;0;0;0;0;1;0;0;0;1;459;19;-27.51822582;-48.75931459
Santa Rosa do Sul;4215653;NUCLEO ESC IRMA INES OGLIARI;42106745;2;0;1;0;0;0;0;1;0;0;0;0;19;3;-29.09762645;-49.81667153
Lages;4209300;EMEB SUZANA ALBINO FRANCA;42106770;1;0;1;0;0;0;1;0;0;0;0;0;200;15;-27.8004139;-50.2910756
Florianópolis;4205407;EBM DONICIA MARIA DA COSTA;42106800;1;0;1;0;0;0;0;1;0;0;0;0;606;25;-27.54881324;-48.49642898
São Bento do Sul;4215802;CEI MUN RAIO DE SOL;42106877;1;0;1;0;0;0;1;1;0;0;0;1;78;9;-26.2506428;-49.452445
Criciúma;4204608;CENTRO EDUCACIONAL MARISTA IR WALMIR;42106915;1;0;1;0;0;0;1;0;0;0;0;0;293;18;-28.71119485;-49.35987485
Imbituba;4207304;CMEI MENINO DEUS;42106958;2;0;1;0;0;0;0;0;1;0;0;1;61;9;-28.16455;-48.71480333
Imbituba;4207304;EM PROFª BELARMINDA DE SOUZA PIRES;42106974;1;0;1;0;0;0;0;0;1;0;0;1;521;23;-28.22088;-48.71014167
Tijucas;4218004;PE CRIANCA FELIZ;42106990;1;0;1;0;0;0;1;0;0;0;0;1;129;8;-27.23734305;-48.63818953
Tijucas;4218004;EEF MERCEDES JULIA ADAO;42107008;1;0;1;0;0;0;1;0;0;0;0;0;372;20;-27.23757392;-48.62800403
Tijucas;4218004;EEF BRILHO DO SOL;42107016;1;0;1;0;0;0;1;0;0;0;0;1;295;18;-27.25223291;-48.6633143
Tijucas;4218004;PE CIRANDINHA;42107024;2;0;1;0;0;0;0;0;1;0;0;1;21;3;;
Guabiruba;4206306;ESCOLA BASICA MUNICIPAL PROFESSOR ARTHUR WIPPEL;42107032;1;0;1;0;0;0;1;0;0;0;0;0;379;22;-27.08169222;-48.98971603
Balneário Piçarras;4212809;PROFª ALCINA DE OLIVEIRA FIGUEREDO;42107059;1;0;1;0;0;0;1;1;0;0;0;0;195;21;-26.7343458;-48.6905166
Concórdia;4204301;EBM IMIGRANTES;42107067;1;0;1;0;0;0;1;1;0;0;0;1;361;32;-27.23198701;-52.01696238
Penha;4212502;EIM HORACINA SOARES FRANCISCO;42107075;1;0;1;0;0;0;1;0;0;0;0;0;194;8;-26.7893362;-48.6404703
Navegantes;4211306;COLEGIO DIMENSAO;42107083;1;0;1;0;0;0;1;0;0;0;0;1;306;24;;
Laurentino;4209508;CENTRO DE EDUCACAO INFANTIL CIRANDA DOS SONHOS;42107091;1;0;1;0;0;0;1;0;0;0;0;1;266;28;-27.20820486;-49.72512415
Navegantes;4211306;CMEI PROFª ALCIREIA DA CONCEICAO COUTO;42107105;1;0;1;0;0;0;1;0;0;0;0;0;242;16;-26.9040972;-48.6454353
Navegantes;4211306;CEM PROF CLARINDA MARIA GAYA;42107113;1;0;1;0;0;0;1;0;0;0;0;0;497;23;-26.89463;-48.6554542
Navegantes;4211306;CEM PROF NATALINA SABEL DO AMARAL;42107121;1;0;1;0;0;0;1;0;0;0;0;1;448;19;-26.8610925;-48.6878844
Camboriú;4203204;CEI JULITA PEREIRA;42107148;1;0;1;0;0;0;1;0;0;0;0;0;457;20;-27.0055938;-48.6591836
Camboriú;4203204;CEI MARIA BITTENCOURT SAUT;42107156;1;0;1;0;0;0;1;0;0;0;0;1;159;6;-27.0263639;-48.6568275
Camboriú;4203204;CEI PROFESSORA ALCIMAR DE SOUZA VIEIRA;42107164;1;0;1;0;0;0;1;0;0;0;0;1;208;15;-27.0194004;-48.63443
Sombrio;4217709;ASSOCIACAO BENEFICENTE SAO FRANCISCO DE ASSIS;42107180;1;0;1;0;0;0;1;0;0;0;0;1;116;7;-29.10798279;-49.62566718
Sombrio;4217709;CEI PEQUENO POLEGAR;42107199;1;0;1;0;0;0;1;0;0;0;0;1;103;5;-29.1015552;-49.6387395
Florianópolis;4205407;CETEF CENTRO DE ENS TECNOL FLORIANOPOLIS LTDA;42107202;1;0;1;0;0;0;1;0;0;0;0;0;1152;19;-27.59625358;-48.55259682
Rio do Sul;4214805;ESCOLA MODELO ELLA KURTH;42107210;1;0;1;0;0;0;1;1;0;0;0;1;82;11;-27.17566012;-49.58304789
Correia Pinto;4204558;CEI E GEM BRAZ MANOEL FLORIANO;42107288;1;0;1;0;0;0;1;0;0;0;0;1;69;12;-27.58208027;-50.35599587
Rio do Sul;4214805;CEI PADRE ANGELO MOSER;42107369;1;0;1;0;0;0;1;1;0;0;0;1;128;13;-27.21303407;-49.66972285
Rio do Sul;4214805;CE PREFEITO LUIZ ADELAR SOLDATELLI;42107407;1;0;1;0;0;0;1;1;0;0;0;1;570;23;-27.2392103;-49.6774155
Ipumirim;4207700;NEM ORIDES ROVANI;42107415;2;0;1;0;0;0;0;1;0;0;0;1;43;8;-26.99572992;-52.22726611
Santa Cecília;4215505;CEI LILIAN REJIANNE RODRIGUES;42107458;1;0;1;0;0;0;1;0;0;0;0;1;86;17;-26.9713142;-50.4299642
Rio do Campo;4214508;CEI ANDORINHA;42107512;1;0;1;0;0;0;1;0;0;0;0;1;118;10;-26.94796333;-50.137425
Caçador;4203006;CEI CINDERELA;42107598;1;0;1;0;0;0;1;0;0;0;0;0;73;5;-26.77425667;-51.03432
Pomerode;4213203;CEIM PROFª DOROTEA HOEFT BORCHARDT;42107636;1;0;1;0;0;0;1;0;0;0;0;1;171;14;-26.7321192;-49.1783908
Presidente Getúlio;4214003;ESCOLA MUNICIPAL DE EDUCACAO BASICA GUILHERME ROTERMEL;42107717;1;0;1;0;0;0;0;0;1;0;0;1;164;9;-27.02861255;-49.63657582
Braço do Norte;4202800;CEI BELA VISTA;42107768;1;0;1;0;0;0;1;0;0;0;0;1;95;5;-28.28742398;-49.1542316
Lontras;4209904;CENTRO DE EDUCACAO INFANTIL OLINDA BARBOSA;42107814;1;0;1;0;0;0;1;0;0;0;0;1;191;20;-27.16974644;-49.54073835
Içara;4207007;EMEF PADRE PACIFICO DAGOSTIM;42107997;1;0;1;0;0;0;1;1;0;0;0;0;85;7;-28.7437565;-49.2814425
Içara;4207007;CEI AQUARELA;42108004;1;0;1;0;0;0;0;1;0;0;0;1;125;7;-28.7031815;-49.30166932
Içara;4207007;CEI PEDRO NOVAK;42108071;1;0;1;0;0;0;0;1;0;0;0;0;16;3;-28.6790661;-49.30566195
Riqueza;4215075;CENTRO EDUCACIONAL IZABEL BASSANI;42108101;1;0;1;0;0;0;0;1;0;0;0;1;206;16;-27.0688;-53.32782
Palmitos;4212106;N E M RUDOLPHO WALTER SCHREINER;42108160;1;0;1;0;0;0;0;1;0;0;0;0;295;25;-27.07715543;-53.15479938
Brusque;4202909;ESCOLA ENSINO FUNDAMENTAL NOVA BRASILIA;42108233;1;0;1;0;0;0;1;0;0;0;0;1;646;44;-27.08207462;-48.89170079
Chapecó;4204202;CENTRO DE EDUCACAO CHAPECO;42108250;1;0;1;0;0;0;0;1;0;0;0;1;309;18;;
Chapecó;4204202;EB MUN GUIDO MANTELLI;42108276;1;0;1;0;0;0;0;0;1;0;0;1;255;24;-27.10082518;-52.65546451
Itajaí;4208203;CEI HERCILIO BENTO;42108314;1;0;1;0;0;0;1;0;0;0;0;1;183;17;-26.8936909;-48.6836249
Itajaí;4208203;CEI VALDEMIR DE SOUZA;42108322;1;0;1;0;0;0;1;0;0;0;0;1;254;18;-26.9016909;-48.7046915
Itajaí;4208203;CENTRO EDUCACAO PRE ESCOLAR PETER PAN;42108349;1;0;1;0;0;0;1;0;0;0;0;1;228;19;-26.90369;-48.66965
Major Vieira;4210308;ESCOLA PRIMARIA MUNICIPAL TIA CHIQUINHA;42108438;1;0;1;0;0;0;1;0;0;0;0;1;441;25;-26.368365;-50.329805
Lages;4209300;EMEF PROFESSORA ENI ROSA DOS SANTOS;42108489;2;0;1;0;0;0;0;1;0;0;0;1;11;2;-27.812855;-50.34606833
Lebon Régis;4209706;EM NOSSA SENHORA DE LOURDES;42108560;1;0;1;0;0;0;1;0;0;0;0;0;185;9;-26.92572245;-50.67704911
Jaraguá do Sul;4208906;CMEI CARLO ANDREI EMMENDOERFER;42108586;1;0;1;0;0;0;1;0;0;0;0;0;224;15;-26.505459;-49.0902061
Jaraguá do Sul;4208906;CMEI WOLFGANG WEEGE;42108608;1;0;1;0;0;0;1;0;0;0;0;1;502;28;-26.51518629;-49.12808766
Jaraguá do Sul;4208906;CMEI FRANCIANE RAMOS;42108616;1;0;1;0;0;0;1;0;0;0;0;1;160;12;-26.4848564;-49.0584493
Rio do Sul;4214805;JI H BREMER;42108624;1;0;1;0;0;0;1;0;0;0;0;1;97;5;-27.1936972;-49.6046175
Biguaçu;4202305;CEI MUN DONA PAULINA;42108683;1;0;1;0;0;0;1;0;0;0;0;0;47;8;-27.4990275;-48.66135834
Biguaçu;4202305;CEI MUN DONA VIRGINIA;42108691;1;0;1;0;0;0;1;0;0;0;0;0;230;21;-27.48540237;-48.65566975
São José;4216602;COLEGIO DOM JAIME CAMARA;42108764;1;0;1;0;0;0;1;0;0;0;0;1;514;27;-27.59016118;-48.61408095
São José;4216602;CEI NOSSA SENHORA DE FATIMA;42108772;1;0;1;0;0;0;1;1;0;0;0;1;265;24;-27.6031736;-48.6463086
Florianópolis;4205407;EBM JOSE JACINTO CARDOSO;42108829;1;0;1;0;0;0;1;0;0;0;0;0;487;30;-27.5965967;-48.5272296
Florianópolis;4205407;EEB DR PAULO FONTES;42108837;1;0;1;0;0;0;0;1;0;0;0;0;96;13;-27.50759447;-48.51757955
Florianópolis;4205407;NEIM ANJO DA GUARDA;42108845;1;0;1;0;0;0;1;0;0;0;0;1;99;15;-27.58703101;-48.53026645
Içara;4207007;CEI ZILDA ARNS NEUMANN;42108861;1;0;1;0;0;0;0;1;0;0;0;0;151;12;-28.7224888;-49.3001316
Gaspar;4205902;CDI FATIMA REGINA;42108870;1;0;1;0;0;0;0;1;0;0;0;1;211;9;-26.9571949;-48.9650005
Timbó;4218202;NUCLEO DE EDUCACAO INFANTIL SONHO DA CRIANCA;42108896;1;0;1;0;0;0;0;1;0;0;0;1;156;16;-26.83489497;-49.2616003
Benedito Novo;4202206;CRECHE MUNICIPAL ALINE MORAUER;42108900;1;0;1;0;0;0;1;0;0;0;0;1;85;8;-26.7805;-49.36382
Cunha Porã;4204707;CEI PEQUENO PRINCIPE;42109000;1;0;1;0;0;0;0;0;1;0;0;0;82;24;-26.89286;-53.17648
Timbó;4218202;NUCLEO DE EDUCACAO INFANTIL LAR DA CRIANCA;42109027;1;0;1;0;0;0;0;1;0;0;0;1;120;13;-26.84156333;-49.25341333
Blumenau;4202404;ASSOC EDUC E ASSISTENCIAL SHALOM;42109060;1;0;1;0;0;0;1;0;0;0;0;1;429;30;-26.9312395;-49.0550452
Blumenau;4202404;EBM PAULINA WAGNER;42109078;1;0;1;0;0;0;1;0;0;0;0;1;425;38;-26.87792431;-49.13689988
Blumenau;4202404;CEI ALBERTO STEIN;42109108;1;0;1;0;0;0;1;0;0;0;0;1;205;29;-26.9137978;-49.1130018
São Joaquim;4216503;CENTRO EDUC SAO JOAQUIM LTDA;42109116;1;0;1;0;0;0;1;0;0;0;0;0;350;26;-28.29553862;-49.93084833
Campos Novos;4203600;EIM PADRE JOSIMO MORAES TAVARES;42109124;2;1;1;0;0;0;0;1;0;0;0;1;35;1;;
Agronômica;4200309;CEI MARIA FORNAZARI;42109140;1;0;1;0;0;0;0;1;0;0;0;1;63;11;-27.2662905;-49.7125285
Camboriú;4203204;EEB ALCUINO GONCALO VIEIRA;42109159;1;0;1;0;0;0;1;0;0;0;0;0;816;50;-27.00418;-48.65466
Joinville;4209102;EEB SENADOR RODRIGO LOBO;42109167;1;0;1;0;0;0;1;0;0;0;0;1;406;36;-26.2376;-48.8314
Chapecó;4204202;EEB PROF SONIA DE OLIVEIRA ZANI;42109175;1;0;1;0;0;0;0;0;1;0;0;1;346;22;-27.07726636;-52.60469713
Passos Maia;4212270;ESC EI E SERIES INICIAIS NS APARECIDA;42109183;2;1;1;0;0;0;0;1;0;0;0;1;144;15;-26.7576018;-51.9192411
Joinville;4209102;EEB PROF JURACY MARIA BROSIG;42109213;1;0;1;0;0;0;1;0;0;0;0;1;1175;62;-26.3494077;-48.7908428
Florianópolis;4205407;COLEGIO ENERGIA;42109230;1;0;1;0;0;0;1;0;0;0;0;1;454;62;-27.59487188;-48.54819034
Treze de Maio;4218400;CEI GENTE MIUDA;42109264;1;0;1;0;0;0;1;0;0;0;0;0;166;14;-28.5648964;-49.1527137
Joinville;4209102;ESCOLA AGRICOLA MUNICIPAL CARLOS HEINS FUNKE;42109272;1;0;1;0;0;0;1;0;0;0;0;1;339;17;;
Camboriú;4203204;EBM PROFESSOR ABALOR AMERICO MADEIRA;42109280;1;0;1;0;0;0;1;0;0;0;0;1;896;30;-27.0068537;-48.6686781
Atalanta;4201802;CENTRO DE EDUCACAO INFANTIL MONTAO DE CARINHO;42109329;1;0;1;0;0;0;1;0;0;0;0;1;100;12;-27.422175;-49.7842517
Florianópolis;4205407;COLEGIO ADVENTISTA DE FLORIANOPOLIS - ESTREITO;42109337;1;0;1;0;1;0;1;0;0;0;0;1;1350;54;-27.58667445;-48.59718343
Joinville;4209102;ESCOLA MUN PROF JOAO BERNARDINO DA SILVEIRA JR;42109345;1;0;1;0;0;0;1;0;0;0;0;1;719;30;-26.35151;-48.81973
Fraiburgo;4205506;EEB VINTE E CINCO DE MAIO;42109361;2;1;1;0;0;0;0;0;1;0;0;0;77;21;-27.0741018;-50.7660541
São Domingos;4216107;CEI MUN CRIANCA FELIZ;42109388;1;0;1;0;0;0;1;0;0;0;0;0;177;19;-26.56206181;-52.5411411
Guabiruba;4206306;ESCOLA MUNICIPAL EDELTRUDES WIPPEL HEIL;42109396;2;0;1;0;0;0;0;1;0;0;0;0;67;12;-27.07435781;-49.02866749
Nova Veneza;4211603;ESC MUN CARAVAGGIO;42109493;1;0;1;0;0;0;1;0;0;0;0;0;296;16;-28.67422567;-49.46886633
Nova Veneza;4211603;EB MUN BAIRRO BORTOLOTTO;42109507;1;0;1;0;0;0;1;0;0;0;0;1;475;17;-28.64397702;-49.50827929
Treze Tílias;4218509;CRECHE MUNICIPAL PRIMEIROS PASSOS GABRIELA GRANDER;42109540;1;0;1;0;0;0;1;0;0;0;0;1;159;20;-27.0119363;-51.4090893
Urussanga;4219002;ESCOLA MUN LYDIO DE BRIDA;42109582;1;0;1;0;0;0;1;1;0;0;0;0;413;31;-28.50847767;-49.31958344
Urussanga;4219002;CENTRO EDUC VEREADOR EROTIDES O BORGES;42109590;1;0;1;0;0;0;0;1;0;0;0;0;150;21;-28.53252527;-49.32135206
Jaraguá do Sul;4208906;CMEI MARCIO MAURO MARCATTO FILHO;42109612;1;0;1;0;0;0;1;0;0;0;0;1;218;13;-26.4882874;-49.1174406
Jaraguá do Sul;4208906;CMEI JADER MARCOLLA;42109620;1;0;1;0;0;0;1;0;0;0;0;1;180;13;-26.4778783;-49.106724
Jaraguá do Sul;4208906;CMEI ALMIDA DALCANALE BERTOLI;42109639;1;0;1;0;0;0;1;0;0;0;0;1;291;15;-26.4517713;-49.1648656
Jaraguá do Sul;4208906;CMEI GERTRUDES KANZLER;42109647;1;0;1;0;0;0;1;0;0;0;0;1;132;10;-26.487704;-49.0948567
Palhoça;4211900;CEI VOVO DOLORES;42109663;1;0;1;0;0;0;1;0;0;0;0;0;123;16;-27.6349867;-48.646635
