NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Maravilha;4210506;CENTRO DE EDUCACAO INFANTIL PROINFANCIA LUISA WILDNER SCHMITT;42161835;1;0;1;0;0;0;0;1;0;0;0;1;157;17;-26.773135;-53.18378667
Tubarão;4218707;ESCOLA CRIANDO O SABER;42161843;1;0;1;0;0;0;1;0;0;0;0;0;59;5;;
Tubarão;4218707;CENTRO DE EDUCACAO INFANTIL CRESCENDO E APRENDENDO;42161851;1;0;1;0;0;0;1;0;0;0;0;1;67;6;-28.49337119;-48.99811585
Bom Jardim da Serra;4202503;CRECHE PROINFANCIA SUELI PEREIRA DAMACENA;42161860;1;0;1;0;0;0;1;0;0;0;0;1;89;11;;
Florianópolis;4205407;ESCOLA BASICA MUNICIPAL DARCY RIBEIRO;42161878;1;0;1;0;0;0;0;1;0;0;0;1;791;37;-27.49096445;-48.41365945
Braço do Norte;4202800;CENTRO DE EDUCACAO INFANTIL O PEQUENO PRINCIPE;42161886;1;0;1;0;0;0;1;0;0;0;0;1;88;5;-28.27382;-49.17310833
Chapecó;4204202;ESCOLINHA ESPACO DE MAE PARA MAE;42161894;1;0;1;0;0;0;1;0;0;0;0;1;29;5;;
Balneário Camboriú;4202008;ESCOLA GENESIS;42161908;1;0;1;0;0;0;1;0;0;0;0;1;45;8;;
Mafra;4210100;CENTRO DE EDUCACAO INFANTIL MUNICIPAL EDITH FERREIRA HERBST;42161916;1;0;1;0;0;0;0;0;0;1;0;1;32;5;;
Itapema;4208302;CMEI PROFESSORA SABASTIANA ROSA MACHADO DONA BASTA;42161924;1;0;1;0;0;0;0;1;0;0;0;1;163;16;;
Joinville;4209102;ESCOLA MAIS;42161932;1;0;1;0;0;0;0;1;0;0;0;1;296;18;;
Pinhalzinho;4212908;CENTRO DE EDUCACAO INFANTIL MUNICIPAL AMIGO DA INFANCIA IRENO JOSE MATTE;42161940;1;0;1;0;0;0;0;1;0;0;0;1;140;11;-26.84588333;-52.99154833
Camboriú;4203204;ESCOLA BASICA MUNICIPAL JOAO VERGILIO PEREIRA;42161959;1;0;1;0;0;0;1;0;0;0;0;1;394;16;;
Irineópolis;4207908;CENTRO DE EDUCACAO SANTO ANTONIO;42161967;2;0;1;0;0;0;0;1;0;0;0;0;14;1;;
São Francisco do Sul;4216206;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PRE ESCOLAR TONINHAS;42161975;1;0;1;0;0;0;0;1;0;0;0;1;191;13;;
Gaspar;4205902;ESCOLA DO SITIO CRIANCA FELIZ;42161983;1;0;1;0;1;0;0;1;0;0;0;1;8;1;;
Jaraguá do Sul;4208906;CMEI EMMA GRUTZMACHER DALLMANN;42162017;1;0;1;0;0;0;1;0;0;0;0;1;51;4;;
Criciúma;4204608;ESCOLA LUMIAR CRICIUMA;42162025;1;0;1;0;0;0;0;1;0;0;0;1;25;8;;
Gaspar;4205902;CEDLUZ SCHOOL;42162033;1;0;1;0;0;0;0;1;0;0;0;1;43;11;-26.92471958;-48.95164216
Urubici;4218905;ANGLO URUBICI;42162041;1;0;1;0;0;0;1;0;0;0;0;1;298;24;;
Araranguá;4201406;INSTITUTO PRIMEIROS AMIGOS AQUARELA;42162050;1;0;1;0;0;0;0;1;0;0;0;0;66;5;-28.96192155;-49.48884719
São Francisco do Sul;4216206;ESCOLA MUNICIPAL CARLOS DA COSTA PEREIRA;42162068;1;0;1;0;0;0;0;1;0;0;0;0;141;16;;
São José;4216602;COLEGIO MARISTA E MUNICIPAL SAO JOSE;42162076;1;0;1;0;0;0;1;0;0;0;0;1;983;49;;
Irineópolis;4207908;KM 13;42162084;2;0;1;0;0;0;1;0;0;0;0;1;12;1;;
Irineópolis;4207908;CENTRO DE EDUCACAO INFANTIL VILA NOVA DO TIMBO;42162092;2;0;1;0;0;0;0;1;0;0;0;1;17;1;;
Navegantes;4211306;CENTRO EDUCACIONAL PROFESSOR PAULO FREIRE LTDA;42162106;1;0;1;0;0;0;1;0;0;0;0;1;29;5;;
Garuva;4205803;ALECRIM AGE BERCARIO E PRE-ESCOLA;42162114;1;0;1;0;0;0;1;0;0;0;0;1;7;1;;
Santa Terezinha do Progresso;4215687;NUCLEO ESCOLAR PROFESSORA TEREZA BACK BERNARDI;42162122;1;0;1;0;0;0;0;1;0;0;0;0;86;11;;
Concórdia;4204301;ASSOCIACAO ESCOLA CRISTA AGAPE;42162130;2;0;0;0;1;0;0;1;0;0;0;1;7;2;;
Palhoça;4211900;CENTRO DE EDUCACAO INFANTIL AURORA DA SILVA LOPES;42162149;1;0;1;0;0;0;0;1;0;0;0;1;106;12;;
Tubarão;4218707;CENTRO DE EDUCACAO INFANTIL ABELHINHA;42162157;1;0;1;0;0;0;1;0;0;0;0;1;50;4;-28.47091829;-48.99746256
Chapecó;4204202;ESCOLA BASICA MUNICIPAL MANIRA TEREZINHA CLENIS SARQUIS SARTORI;42162165;1;0;1;0;0;0;0;1;0;0;0;1;742;54;-27.09977827;-52.59009008
São José;4216602;COLEGIO CUBO;42162173;1;0;1;0;0;0;1;0;0;0;0;0;66;18;;
Blumenau;4202404;ESCOLA DE EDUCACAO INFANTIL MUNDO DA MAGIA;42162181;1;0;1;0;0;0;1;0;0;0;0;1;70;5;;
Joinville;4209102;ESCOLA MUNICIPAL PROFESSORA ROSANGELA MARTINOWSKY BAPTISTA;42162190;1;0;1;0;0;0;1;0;0;0;0;1;943;28;;
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL PROFESSORA ZELANDIA THOMAZI BRATTI;42162211;1;0;1;0;0;0;1;0;0;0;0;1;300;16;;
Florianópolis;4205407;CENTRO EDUCACIONAL ATOBA;42162220;1;0;1;0;0;0;1;0;0;0;0;1;73;6;;
Tijucas;4218004;INTERFERENCIA TREINAMENTO;42162238;1;0;1;0;0;0;1;0;0;0;0;0;27;2;;
São José;4216602;CEI PROFESSOR LINDOMAR ANTONIO FABRO;42162246;1;0;1;0;0;0;1;1;0;0;0;1;287;22;;
Chapecó;4204202;CENTRO EDUCACIONAL INFANTIL MUNDO ENCANTADO;42162254;1;0;1;0;0;0;0;1;0;0;0;1;39;3;;
Agronômica;4200309;CEI PROFESSORA SHEENA;42162262;1;0;1;0;0;0;0;1;0;0;0;1;115;10;;
Forquilhinha;4205456;CENTRO DE EDUCACAO INFANTIL UNIVERSO DA CRIANCA;42162270;1;0;1;0;0;0;1;1;0;0;0;1;148;15;-28.73113785;-49.43531592
Palhoça;4211900;ESCOLA BASICA VIVIANE LAURITA DE QUADROS COELHO;42162289;1;0;1;0;0;0;0;1;0;0;0;0;459;29;;
Araranguá;4201406;CEI CENTRO DE EDUCACAO INFANTIL VOANDO PARA O FUTURO;42162297;1;0;1;0;0;0;1;0;0;0;0;0;81;4;-28.94956679;-49.50095999
Araranguá;4201406;CENTRO DE EDUCACAO INFANTIL CORES E AMORES;42162300;1;0;1;0;0;0;0;1;0;0;0;0;90;6;-28.97315254;-49.52641672
Indaial;4207502;UNIDADE DE EDUCACAO INFANTIL BAIRRO WARNOW PROFESSOR ISAIAS JOSE NAZARI;42162319;1;0;1;0;0;0;0;1;0;0;0;1;178;15;-26.91665167;-49.27402167
Rio do Sul;4214805;CENTRO DE EDUCACAO INFANTIL HAPPY BEE;42162327;1;0;1;0;0;0;1;0;0;0;0;1;8;3;;
Capivari de Baixo;4203956;UD QUILOMBOLA ILHOTINHA;42162335;1;3;1;0;0;0;1;0;0;0;0;0;42;11;;
Santo Amaro da Imperatriz;4215703;UD QUILOMBOLA CALDAS DO CUBATAO;42162343;1;3;1;0;0;0;1;0;0;0;0;1;14;8;;
Chapecó;4204202;UD PRESIDIO REGIONAL MASCULINO DE CHAPECO;42162351;1;0;1;0;0;0;0;1;0;0;0;0;35;6;;
São Francisco do Sul;4216206;UD UNIDADE PRISIONAL AVANCADA DE SAO FRANCISCO DO SUL;42162360;1;0;1;0;0;0;1;0;0;0;0;0;23;1;;
Biguaçu;4202305;EIEF NHAMANDU;42162378;2;2;1;0;0;0;1;0;0;0;0;1;19;4;;
Guatambú;4206652;CENTRO DE EDUCACAO INFANTIL MUNICIPAL - CEIM DI FIORI;42162386;1;0;1;0;0;0;0;1;0;0;0;1;37;7;;
Blumenau;4202404;AB KIDS EDUCACAO INFANTIL;42162394;1;0;1;0;0;0;1;0;0;0;0;1;83;7;;
Camboriú;4203204;COLEGIO VISAO CAMBORIU;42162408;1;0;1;0;1;0;1;0;0;0;0;1;438;33;-27.027268;-48.6505703
Balneário Gaivota;4202073;CEI BRILHAMARES - DENESIA RODRIGUES LEANDRO;42162416;1;0;1;0;0;0;0;1;0;0;0;0;107;12;;
Curitibanos;4204806;KIAORA ESCOLA DE EDUCACAO INFANTIL E MUSICALIZACAO;42162424;1;0;0;0;1;0;0;1;0;0;0;1;42;4;;
Itajaí;4208203;BALAO MAGICO III;42162432;1;0;1;0;0;0;1;0;0;0;0;1;50;3;;
Itajaí;4208203;DESIREE ALMEIDA ESCOLA DE EDUCACAO INFANTIL SAO ROQUE;42162440;1;0;1;0;0;0;1;0;0;0;0;0;72;4;;
Itajaí;4208203;DESIREE ALMEIDA ESCOLA DE EDUCACAO INFANTIL NILO;42162459;1;0;1;0;0;0;1;0;0;0;0;1;59;5;;
Itajaí;4208203;CENTRO DE EDUCACAO INFANTIL BALAO MAGICO II;42162467;1;0;1;0;0;0;1;0;0;0;0;1;61;4;;
Itajaí;4208203;CENTRO DE EDUCACAO INFANTIL FAZENDO ARTE UNIDADE 02;42162475;1;0;1;0;0;0;1;0;0;0;0;1;37;3;;
Itajaí;4208203;CENTRO DE EDUCACAO INFANTIL AQUARELA;42162483;1;0;1;0;0;0;1;0;0;0;0;1;30;5;;
Itajaí;4208203;CEI QUERUBIM CORDEIROS;42162491;1;0;1;0;0;0;1;0;0;0;0;0;88;7;;
Itajaí;4208203;CENTRO EDUCACIONAL FERINHAS DO SABER;42162505;1;0;1;0;0;0;1;0;0;0;0;1;77;4;;
Itajaí;4208203;CEI QUERUBIM PORTAL;42162513;1;0;1;0;0;0;1;0;0;0;0;1;89;4;;
Itajaí;4208203;CEI SEMEANDO COM AMOR;42162521;1;0;1;0;0;0;0;1;0;0;0;0;52;3;;
Itajaí;4208203;CENTRO DE EDUCACAO INFANTIL RECANTO LIMOEIRO;42162530;2;0;1;0;0;0;1;0;0;0;0;1;102;8;;
Itajaí;4208203;CENTRO EDUCACIONAL SONHO MEU - CIDADE NOVA;42162548;1;0;1;0;0;0;1;0;0;0;0;1;78;4;;
Itajaí;4208203;CENTRO EDUCACIONAL SONHO MEU - MURTA;42162556;1;0;1;0;0;0;1;0;0;0;0;1;59;4;;
Itajaí;4208203;CENTRO EDUCACIONAL INFANTIL VO MARIA;42162564;2;0;1;0;0;0;1;0;0;0;0;1;68;5;;
Pomerode;4213203;CEIM CRISTA SIEWERT;42162572;1;0;1;0;0;0;0;1;0;0;0;1;251;15;-26.8219891;-49.16065317
Itapema;4208302;CENTRO DE CONTRATURNO DE POTENCIAIS HUMANOS NOVOS CAMINHOS;42162580;1;0;1;0;0;0;0;1;0;0;0;1;;;;
Itapiranga;4208401;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PAULINO EIDT;42162599;1;0;1;0;0;0;0;1;0;0;0;1;60;6;;
Curitibanos;4204806;ASSOC VOLUNTARIOS HERDEIROS DO FUTURO;42162602;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.28545935;-50.58693849
Itapiranga;4208401;ESCOLA MUNICIPAL INTEGRAL LUDOVICO JUNGBLUTH;42162610;1;0;1;0;0;0;0;1;0;0;0;1;154;19;;
Campo Belo do Sul;4203402;NUCLEO ESCOLAR NILCEIA DA SILVA;42162629;2;0;1;0;0;0;1;1;0;0;0;0;76;7;;
Guaramirim;4206504;COLEGIO CARROSSEL LTDA;42162637;1;0;1;0;0;0;1;0;0;0;0;1;328;22;;
Mirim Doce;4210852;UD DE MIRIM DOCE;42162645;1;0;1;0;0;0;0;0;0;1;0;0;24;4;;
Joinville;4209102;UD PRESIDIO FEMININO DE JOINVILLE;42162653;1;0;1;0;0;0;1;0;0;0;0;0;43;6;;
Cocal do Sul;4204251;UD DE COCAL DO SUL;42162661;1;0;1;0;0;0;1;0;0;0;0;0;43;11;;
Itajaí;4208203;SESI SC ITAJAI III;42162670;1;0;1;0;0;0;1;0;0;0;0;0;213;5;;
Criciúma;4204608;SESI SC - CRICIUMA III;42162688;1;0;1;0;0;0;1;0;0;0;0;0;244;26;;
Chapecó;4204202;SESI SC - CHAPECO;42162696;1;0;1;0;0;0;1;0;0;0;0;0;94;3;-27.10344749;-52.61434986
Florianópolis;4205407;PROGRAMA BAIRRO EDUCADOR;42162700;1;0;1;0;0;0;0;1;0;0;0;1;;;;
Xanxerê;4219507;ESCOLA DE EDUCACAO INFANTIL ABC APRENDER BRINCAR E CRESCER;42162718;1;0;1;0;0;0;0;1;0;0;0;1;22;4;;
Fraiburgo;4205506;ASSOCIACAO DOS PAIS E AMIGOS DO AUTISTA AMA - FRAIBURGO;42162726;1;0;1;0;0;0;0;1;0;0;0;9;;;-27.0296209;-50.91838082
Alfredo Wagner;4200705;ESCOLA MUNICIPAL PICADAS;42162734;2;0;1;0;0;0;0;1;0;0;0;0;12;3;;
Itajaí;4208203;CENTRO EDUCACIONAL RECANTO DA CRIANCA;42162742;1;0;1;0;0;0;1;0;0;0;0;1;73;3;;
Itajaí;4208203;CENTRO EDUCACIONAL PRIMICIAS DO AMOR;42162750;1;0;1;0;0;0;1;0;0;0;0;1;33;3;;
Pedras Grandes;4212403;CENTRO EDUCACIONAL ROGERIO SORATO;42162769;2;0;1;0;0;0;0;1;0;0;0;0;50;9;;
Tubarão;4218707;CENTRO DE EDUCACAO INFANTIL CASTELO KIDS;42162777;1;0;1;0;0;0;1;0;0;0;0;1;19;2;;
Ilhota;4207106;ASSOCIACAO EDUCACIONAL E ASSISTENCIAL LAMED;42162785;1;0;1;0;1;0;0;1;0;0;0;1;6;1;;
Gaspar;4205902;SERVICO DE FONOAUDIOLOGIA PSICOPEDAGOGIA E PSICOLOGIA ESCOLAR - SEFOPPE;42162793;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.93116134;-48.95398143
Gaspar;4205902;INTEGRAR - SERVICO MULTIPROFISSIONAL PARA TRANSTORNO DO ESPECTRO AUTISTA;42162807;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.93106837;-48.95398684
Gaspar;4205902;CASA DAS OFICINAS CULTURAIS DAGOBERT GUNTHER;42162815;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.92445595;-48.95107908
Indaial;4207502;UNIDADE DE EDUCACAO INFANTIL PROFESSORA FABRICIA DOS SANTOS ESKELSEN;42162823;1;0;1;0;0;0;1;0;0;0;0;1;50;8;-26.877755;-49.25910333
Sombrio;4217709;ESCOLA CRISTA CRESCER;42162831;1;0;1;0;0;0;1;0;0;0;0;0;23;7;;
Araranguá;4201406;COLEGIO DEHON;42162840;1;0;1;0;0;0;1;0;0;0;0;0;5;11;;
Balneário Piçarras;4212809;CENTRO DE EDUCACAO PETER PAN;42162858;1;0;1;0;0;0;1;1;0;0;0;1;196;19;;
Blumenau;4202404;OLHAR EDUCACAO;42162866;1;0;1;0;0;0;1;0;0;0;0;1;99;20;;
Blumenau;4202404;DUAL INTERNATIONAL SCHOOL;42162874;1;0;1;0;0;0;1;0;0;0;0;1;189;34;;
Balneário Camboriú;4202008;COLEGIO ANGLO BALNEARIO CAMBORIU;42162890;1;0;1;0;0;0;1;0;0;0;0;1;325;33;;
Balneário Camboriú;4202008;CEI PE DE BRINCADEIRA;42162904;1;0;1;0;0;0;1;0;0;0;0;1;4;1;;
Ibirama;4206900;CENTRO DE EDUCACAO INFANTIL NOVA STETTIN;42162912;1;0;1;0;0;0;0;1;0;0;0;1;69;9;;
José Boiteux;4209151;UD DE JOSE BOITEUX;42162920;1;0;1;0;0;0;1;0;0;0;0;1;42;6;;
Araquari;4201307;CENTRO EDUCACIONAL BEM ME QUER;42162939;1;0;1;0;0;0;1;0;0;0;0;1;36;2;;
Brusque;4202909;CENTRO DE EDUCACAO INFANTIL ATELIE DO SABER;42162947;1;0;1;0;0;0;1;0;0;0;0;0;110;9;;
Porto Belo;4213500;ESCOLA BASICA MUNICIPAL MARIA BENTA DA SILVA CABRAL;42162955;1;0;1;0;0;0;1;0;0;0;0;1;229;22;;
Porto Belo;4213500;JARDIM WALDORF BELA VISTA;42162963;2;0;1;0;0;0;0;1;0;0;0;1;20;4;;
Florianópolis;4205407;ESCOLA NOSSA SENHORA DO DESTERRO;42162971;1;0;1;0;0;0;1;0;0;0;0;1;3;2;;
São José;4216602;COLEGIO BENJAMIN;42162980;1;0;1;0;0;0;1;0;0;0;0;1;54;8;;
Joinville;4209102;CEI ZIGALU ESCOLA;42162998;1;0;1;0;0;0;1;0;0;0;0;1;28;1;;
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL BALAO MAGICO;42163013;1;0;1;0;0;0;1;0;0;0;0;1;37;4;;
Florianópolis;4205407;DUAL INTERNATIONAL SCHOOL;42163021;1;0;1;0;0;0;1;0;0;0;0;1;422;26;;
Chapecó;4204202;CENTRO DE FORMACAO EDUCACIONAL;42163030;1;0;1;0;0;0;1;0;0;0;0;1;17;3;;
Balneário Camboriú;4202008;HONEY KIDS;42163048;1;0;1;0;0;0;1;0;0;0;0;1;82;6;;
Balneário Camboriú;4202008;VILA DO SABER;42163056;1;0;1;0;0;0;1;0;0;0;0;1;108;4;;
Catanduvas;4204004;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL SONHO DE CRIANCA;42163064;1;0;1;0;0;0;1;1;0;0;0;1;133;19;-27.05699855;-51.65831064
Balneário Rincão;4220000;CENTRO DE CONVIVENCIA FORCA DO BEM;42163072;1;0;1;0;0;0;0;0;1;0;0;0;26;1;;
Florianópolis;4205407;SOCIEDADE EDUCACIONAL FLORIANOPOLIS;42163080;1;0;1;0;0;0;1;0;0;0;0;1;473;23;;
Curitibanos;4204806;APADAC ASSOCIACAO DE PAIS E AMIGOS DOS DEFICIENTES AUDITIVOS DE CURITIBANOS;42163099;1;0;1;0;0;0;1;0;0;0;0;1;;;;
Timbó;4218202;ELEMENTARE MONTE VERDE ENSINO FUNDAMENTAL;42163102;1;0;1;0;0;0;0;1;0;0;0;1;10;5;;
Blumenau;4202404;INSTITUICAO ESPACO INFANTIL EUREKA;42163110;1;0;1;0;0;0;1;0;0;0;0;1;43;3;;
Garopaba;4205704;CEI FRANCISCO DOMINGOS PACHECO;42163129;1;0;1;0;0;0;0;1;0;0;0;1;72;6;;
Criciúma;4204608;COLEGIO FLEMING CRICIUMA;42163137;1;0;1;0;0;0;1;0;0;0;0;1;40;21;;
São Miguel do Oeste;4217204;UD UNIDADE PRISIONAL AVANCADA SMO;42165202;1;0;1;0;0;0;1;1;0;0;0;1;28;9;-26.7240298;-53.5229885
Penha;4212502;INSTITUTO BETO CARRERO;42166209;1;0;1;0;0;0;0;0;1;0;0;1;53;8;;
Florianópolis;4205407;ASSOCIACAO LAR RECANTO DO CARINHO;42167400;1;0;1;0;0;0;1;0;0;0;0;1;42;4;-27.58432265;-48.52462088
Florianópolis;4205407;SEEDE - SEARA ESPIRITA ENTREPOSTO DA FE;42167604;1;0;1;0;0;0;1;0;0;0;0;1;183;11;-27.5623042;-48.497727
Saudades;4217303;UD DE SAUDADES;42167809;1;0;1;0;0;0;0;1;0;0;0;0;3;2;;
Florianópolis;4205407;CASA DA CRIANCA DO MORRO DA PENITENCIARIA;42168201;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.5841413;-48.5293938
Iraceminha;4207759;UD DE IRACEMINHA;42168805;1;0;1;0;0;0;0;1;0;0;0;1;11;3;-26.82472255;-53.273835
Florianópolis;4205407;ASSOCIACAO DE AMIGOS DA CASA DA CRIANCA E DO ADOLESCENTE DO MORRO DO MOCOTO - ACAM;42169003;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.6057057;-48.54522589
Florianópolis;4205407;ASSOCIACAO CASA SAO JOSE;42169801;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.5980324;-48.5283918
Florianópolis;4205407;CENTRO DE CONVIVENCIA FORTALECIMENTO E VINCULO MONTE CRISTO;42170400;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.59042677;-48.60289075
Florianópolis;4205407;NEIM PROFESSORA ELISABETE NUNES ANDERLE;42170800;1;0;1;0;0;0;1;0;0;0;0;1;145;16;-27.57746869;-48.42543537
Florianópolis;4205407;OBRAS SOCIAIS COMUNIDADE PAROQUIAL DE COQUEIROS;42171008;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.60145;-48.58311
Florianópolis;4205407;ASSISTENCIA SOCIAL SAO LUIZ;42171407;1;0;1;0;0;0;1;0;0;0;0;1;;;;
Florianópolis;4205407;CONSELHO DOS MORADORES DO SACO GRANDE;42171601;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.5482247;-48.4970821
Florianópolis;4205407;PROMENOR;42172004;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.57337355;-48.5351397
Florianópolis;4205407;ASSOCIACAO DE PAIS E AMIGOS DA CRIANCA E DO ADOLESCENTE DO MORRO DAS PEDRAS - APAM;42172209;1;0;1;0;0;0;0;1;0;0;0;1;;;-27.7063629;-48.504908
Campos Novos;4203600;ASSOC CAMPONOVENSE DE AP AOS DEFICIENTES AUDITIVOS E VISUAIS;42172608;1;0;1;0;0;0;1;0;0;0;0;1;;;;
Florianópolis;4205407;CENTRO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS DA TAPERA;42173000;1;0;1;0;0;0;0;1;0;0;0;0;;;-27.6940321;-48.550876
Florianópolis;4205407;CENTRO DE APOIO A FORMACAO INTEGRAL DO SER;42173205;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.587573;-48.6044823
Florianópolis;4205407;ASSOC FLORIANAPOLITANA DE DEF FISICOS;42173400;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.57477965;-48.5355451
Palhoça;4211900;FUNDACAO FE E ALEGRIA SANTA CATARINA;42173604;1;0;1;0;0;0;0;1;0;0;0;0;204;9;-27.67484482;-48.65694525
Caçador;4203006;SESC LER;42174805;1;0;1;0;0;0;0;1;0;0;0;1;72;2;-26.78830123;-51.00800989
Dionísio Cerqueira;4205001;ESCOLA MUN LUIZ SAVOLDI;42175003;1;0;1;0;0;0;1;0;0;0;0;1;83;6;-26.26495649;-53.62293812
Itajaí;4208203;CEMESPI - CENTRO MUNICIPAL DE EDUCACAO ALTERNATIVA DE ITAJAI;42175801;1;0;1;0;0;0;0;0;1;0;0;1;;;-26.90438168;-48.68290408
Camboriú;4203204;CEI EURIPEDES PAULA DA SILVA;42176000;1;0;1;0;0;0;1;0;0;0;0;1;427;18;-27.0052447;-48.6728387
Camboriú;4203204;CEM PROFESSORA TANIA REGINA GARCIA;42176204;1;0;1;0;0;0;1;0;0;0;0;0;418;19;-27.0103118;-48.6567247
Camboriú;4203204;CEI RIO DO MEIO;42176409;1;0;1;0;0;0;1;0;0;0;0;1;103;6;-27.0198977;-48.6644558
Itajaí;4208203;CEI REGIANE MARA DA LUZ DA SILVA;42176603;1;0;1;0;0;0;1;0;0;0;0;1;130;7;-26.9212055;-48.6818661
Luiz Alves;4210001;CEI MUN CONSTANCIA ERBS;42176808;1;0;1;0;0;0;0;1;0;0;0;1;179;18;-26.7248244;-48.8770346
Itajaí;4208203;CEI PROF MARIA DO CARMO ESPINDOLA;42177006;1;0;1;0;0;0;0;1;0;0;0;1;146;13;-26.9307487;-48.68374538
São Bento do Sul;4215802;COLEGIO DA UNIVILLE;42177804;1;0;1;0;0;0;0;1;0;0;0;1;150;15;-26.22725494;-49.41764092
Florianópolis;4205407;CENTRO DE CONVIVENCIA E FORTALECIMENTO COSTEIRA DO PIRAJUBAE;42178207;1;0;1;0;0;0;0;1;0;0;0;1;;;-27.63139667;-48.52412667
Florianópolis;4205407;CENTRO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS AGRONOMICA;42178606;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.5739335;-48.5359861
Florianópolis;4205407;CENTRO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS JARDIM ATLANTICO;42178800;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.5812734;-48.6010605
Florianópolis;4205407;CENTRO DE EDUCACAO E EVANGELIZACAO POPULAR;42179408;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.58990667;-48.59861167
Florianópolis;4205407;CENTRO EDUCACIONAL DOM ORIONE;42179416;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.59870629;-48.59643719
São Francisco do Sul;4216206;CMEI RAIO DE SOL;42180805;1;0;1;0;0;0;0;0;1;0;0;1;37;11;-26.1902386;-48.532878
São Francisco do Sul;4216206;CMEI MUNDO ENCANTADO;42181003;1;0;1;0;0;0;0;1;0;0;0;1;81;23;-26.2348519;-48.5237278
São Francisco do Sul;4216206;CENTRO MUNICIPAL DE EDUCACAO INFANTIL SONHO FELIZ;42181208;1;0;1;0;0;0;0;1;0;0;0;0;85;19;-26.23465;-48.58018
Itapoá;4208450;ESCOLA MUNICIPAL CLAITON ALMIR HERMES;42182000;1;0;1;0;0;0;0;1;0;0;0;1;582;25;-26.069632;-48.6246479
Itapoá;4208450;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ARCO IRIS;42182204;1;0;1;0;0;0;0;1;0;0;0;1;75;7;-26.173341;-48.5894205
Itapoá;4208450;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PRIMEIROS PASSOS;42182409;1;0;1;0;0;0;0;1;0;0;0;0;309;19;-26.0694137;-48.625321
Itapoá;4208450;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL LUA DE CRISTAL;42182603;1;0;1;0;0;0;0;1;0;0;0;0;178;10;-26.0131238;-48.6099767
Treviso;4218350;UD DE TREVISO;42182808;1;0;1;0;0;0;1;0;0;0;0;0;26;7;-28.5121288;-49.4567764
Blumenau;4202404;CRECHE PEQUENA SEREIA LTDA;42183200;1;0;1;0;0;0;1;0;0;0;0;1;21;2;-26.9120597;-49.0774367
Curitibanos;4204806;CENTRO INTEGRADO ASSISTIVO;42183804;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.28667669;-50.57244618
Faxinal dos Guedes;4205308;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DOCE ENCANTO CMEI;42184002;1;0;1;0;0;0;1;0;0;0;0;1;153;16;-26.8515413;-52.2634232
Fraiburgo;4205506;EEB EURICO PINZ;42184606;1;0;1;0;0;0;1;0;0;0;0;0;226;23;-27.04911592;-50.93450906
Itajaí;4208203;CEI ROSETE PALMEIRA SILVA;42185009;1;0;1;0;0;0;1;0;0;0;0;1;130;10;-26.9190836;-48.652999
Capivari de Baixo;4203956;CENTRO DE APOIO A CRIANCA E O ADOLESCENTE;42185408;1;0;1;0;0;0;1;0;0;0;0;0;;;-28.44097491;-48.95798096
Rio do Oeste;4214607;CEI CHAPEUZINHO VERMELHO;42186005;1;0;1;0;0;0;1;0;0;0;0;0;117;21;-27.19705912;-49.7917739
