NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Otacílio Costa;4211751;CEI CATARINA FUHRMANN;42118409;1;0;1;0;0;0;1;0;0;0;0;1;118;17;-27.5062396;-50.1194243
Agrolândia;4200200;CENTRO DE EDUCACAO INFANTIL CANTINHO FELIZ;42118484;1;0;1;0;0;0;1;0;0;0;0;1;132;18;-27.41052016;-49.83012157
Ibirama;4206900;CENTRO DE EDUCACAO INFANTIL MOISES AMARAL;42118530;1;0;1;0;0;0;0;1;0;0;0;1;101;13;-27.10300603;-49.51891459
Braço do Norte;4202800;CENTRO EDUCACIONAL INFANTIL MAE JOAQUINA;42118565;2;0;1;0;0;0;0;0;1;0;0;1;76;4;-28.31939696;-49.08526577
Campos Novos;4203600;PRE ESCOLA MUNICIPAL A CAMINHO DO FUTURO;42118590;1;0;1;0;0;0;1;0;0;0;0;1;312;13;-27.39789183;-51.20840256
Campos Novos;4203600;CRECHE MUNICIPAL JUBILEU DE PRATA;42118611;1;0;1;0;0;0;1;0;0;0;0;1;97;7;-27.39293224;-51.21129933
Laurentino;4209508;CEI INFANCIA FELIZ;42118620;1;0;1;0;0;0;1;0;0;0;0;1;117;21;-27.2182891;-49.7304018
Lontras;4209904;CENTRO DE EDUCACAO INFANTIL TURMINHA PARAISO;42118662;1;0;1;0;0;0;1;0;0;0;0;1;83;10;-27.12625689;-49.53627057
São Bento do Sul;4215802;COLEGIO FROEBEL;42118670;1;0;1;0;0;0;1;1;0;0;0;1;636;42;-26.25103098;-49.3821916
São Miguel do Oeste;4217204;CEI PRIMEIROS PASSOS;42118719;1;0;1;0;0;0;0;1;0;0;0;1;101;9;-26.7383289;-53.5227216
São Miguel do Oeste;4217204;CEI CRIANCA FELIZ;42118735;1;0;1;0;0;0;0;1;0;0;0;0;135;12;-26.7272204;-53.5339943
Chapecó;4204202;CENTRO EDUCACIONAL CUIDADO DE MAE LTDA ME;42118743;1;0;1;0;0;0;1;0;0;0;0;1;73;3;;
São José;4216602;CENTRO EDUCACIONAL MARIA MONTESSORI;42118751;1;0;1;0;0;0;1;0;0;0;0;1;166;15;-27.59753;-48.6114
Imaruí;4207205;EEF PE ITAMAR LUIZ DA COSTA;42118778;2;0;1;0;0;0;0;1;0;0;0;0;78;12;;
Chapecó;4204202;CEIM PEQUENOS HEROIS;42118832;1;0;1;0;0;0;0;0;1;0;0;1;220;15;-27.09815607;-52.6705552
Chapecó;4204202;CEIM SAO PEDRO;42118840;1;0;1;0;0;0;1;0;0;0;0;1;253;20;-27.09567859;-52.58877872
Chapecó;4204202;CEIM CRIANCA E ESPERANCA;42118867;1;0;1;0;0;0;1;0;1;0;0;1;294;23;-27.09056914;-52.62943222
Chapecó;4204202;CEIM NOVA VIDA;42118875;2;0;1;0;0;0;0;0;1;0;0;1;119;11;-27.1882953;-52.6486306
Chapecó;4204202;CEIM BRINCAR E CRESCER;42118883;1;0;1;0;0;0;0;1;0;0;0;1;311;19;-27.0904239;-52.5981393
Chapecó;4204202;CEIM CIRANDA DO SABER;42118891;1;0;1;0;0;0;0;0;1;0;0;1;165;15;-27.107743;-52.62842871
Chapecó;4204202;CEIM IRIS ABELLO;42118905;1;0;1;0;0;0;0;0;1;0;0;1;156;13;-27.0995412;-52.6334353
Chapecó;4204202;CEIM BRINCAR E APRENDER;42118913;1;0;1;0;0;0;0;1;0;0;0;1;130;9;-27.1171412;-52.62304054
Chapecó;4204202;CEIM UNIVERSO DA CRIANCA;42118921;1;0;1;0;0;0;0;1;0;0;0;1;209;21;-27.07843613;-52.6301541
Presidente Getúlio;4214003;CENTRO DE EDUCACAO INFANTIL MUNICIPAL PETER PAN;42118956;2;0;1;0;0;0;0;1;0;0;0;1;13;4;-27.11555959;-49.77205171
Chapecó;4204202;EB MUN MARIA BORDIGNON DESTRI;42118964;1;0;1;0;0;0;0;0;1;0;0;1;440;40;-27.06467324;-52.63850866
Chapecó;4204202;EB MUN SAO CRISTOVAO;42118972;1;0;1;0;0;0;0;0;1;0;0;1;669;40;-27.0856578;-52.6306012
Chapecó;4204202;CEIB CENTRO DE EDUCACAO;42119057;1;0;1;0;0;0;1;0;0;0;0;1;202;17;;
Nova Trento;4211504;CRECHE MUNICIPAL CIRANDA CIRANDINHA;42119065;1;0;1;0;0;0;1;0;0;0;0;1;121;10;-27.29719195;-48.94746078
Grão-Pará;4206108;CEI TIO PATINHAS;42119073;1;0;1;0;0;0;1;0;0;0;0;1;242;19;-28.1854035;-49.2137062
Abelardo Luz;4200101;EBM 25 DE MAIO;42119103;2;1;1;0;0;0;0;0;1;0;1;0;230;16;-26.6608581;-52.1449321
Lages;4209300;EMEB NOSSA SENHORA DOS PRAZERES;42119111;1;0;1;0;0;0;1;0;0;0;0;1;379;18;-27.84116345;-50.34584356
Lages;4209300;EMEF DOM HONORATO PIAZZERA;42119154;2;0;1;0;0;0;0;0;1;0;1;1;5;1;-27.81286833;-50.34609667
Lages;4209300;EMEB IZIDORO MARIN;42119162;1;0;1;0;0;0;1;0;0;0;0;1;328;21;-27.80511086;-50.37808811
Ponte Alta do Norte;4213351;CEME GENTE PEQUENA;42119170;1;0;1;0;0;0;1;0;0;0;0;0;95;10;-27.1703921;-50.4643571
Timbó;4218202;NUCLEO DE EDUCACAO INFANTIL LUAR ENCANTADO;42119227;1;0;1;0;0;0;0;1;0;0;0;1;125;19;-26.84304672;-49.27728087
Timbó;4218202;NUCLEO DE EDUCACAO INFANTIL PARAISO DA CRIANCA;42119235;1;0;1;0;0;0;0;1;0;0;0;1;136;18;-26.81232826;-49.26567267
Timbó;4218202;UNIDADE PRE ESCOLAR HORTENSIA;42119243;1;0;1;0;0;0;0;1;0;0;0;1;25;8;-26.82557369;-49.31284348
Araranguá;4201406;CENTRO EDUCACIONAL EDUSU KIDS;42119294;1;0;1;0;0;0;1;0;0;0;0;0;100;8;-28.94519;-49.497125
Imaruí;4207205;EEF GUILHERMINA ANA PEREIRA;42119308;2;0;1;0;0;0;0;1;0;0;0;0;51;12;;
Xanxerê;4219507;CEMEI CANTINHO FELIZ;42119324;1;0;1;0;0;0;0;1;0;0;0;1;83;9;-26.8748597;-52.3979483
Xaxim;4219705;CEIM MARIO FERRAZZO;42119359;1;0;1;0;0;0;1;0;0;0;0;1;69;16;-26.9528951;-52.5232275
Imaruí;4207205;CEIM HERCULANO VICENTE LUIZ;42119383;2;0;1;0;0;0;0;1;0;0;0;0;95;9;-28.3445131;-48.815465
Jardinópolis;4208955;CEI VALMOR DOMINGOS ALBERTI;42119405;1;0;1;0;0;0;0;1;0;0;0;1;89;15;-26.72336017;-52.85936158
Itajaí;4208203;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC DE ITAJAI;42119430;1;0;1;0;0;0;1;0;0;0;0;0;243;39;-26.91023;-48.66413333
Porto União;4213609;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC PORTO UNIAO;42119448;1;0;1;0;0;0;1;0;0;0;0;1;203;26;-26.24156167;-51.0868
Rio do Sul;4214805;CEI NAVEGANTES;42119499;1;0;1;0;0;0;1;1;0;0;0;1;87;8;-27.1897231;-49.605076
Palhoça;4211900;EB PROFª ADRIANA WEINGARTNER;42119502;1;0;1;0;0;0;0;1;0;0;0;0;696;29;-27.64486384;-48.68727189
São José;4216602;FUND CATARINENSE DE ED ESPECIAL FCEE;42119510;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.58249;-48.61586
São José;4216602;COLEGIO ALPHA OBJETIVO;42119529;1;0;1;0;0;0;1;0;0;0;0;1;422;36;-27.59767;-48.61022
Angelina;4200903;APAE - ANGELINA;42119545;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.58340833;-48.98341333
Biguaçu;4202305;ESCOLA ESPECIAL LEANDRO DE AZEVEDO;42119553;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.49587;-48.65406
Florianópolis;4205407;ASSOCIACAO CATARINENSE PARA INTEGRACAO DO CEGO - ACIC;42119588;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.54759357;-48.49613649
Palhoça;4211900;APAE DE PALHOCA CAESP;42119600;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.65572703;-48.66786361
Paulo Lopes;4212304;CAESP ALEXSANDRO VIRGILIO RAUPP;42119618;1;0;1;0;0;0;0;0;1;0;0;0;;;;
Santo Amaro da Imperatriz;4215703;CAESP SANTO AMARO DA IMPERATRIZ;42119626;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.68739675;-48.77847642
Orleans;4211702;CAESP LAR DA ESPERANCA;42119677;1;0;1;0;0;0;1;0;0;0;0;0;;;-28.35482587;-49.29300944
Criciúma;4204608;CAESP CAMINHO DA LUZ CRICIUMA;42119707;1;0;1;0;0;0;1;0;0;0;0;1;;;-28.70136812;-49.39454114
Criciúma;4204608;IEE DIOMICIO FREITAS ASSOC PESTALOZZI DE CRICIUMA;42119715;1;0;1;0;1;0;1;0;0;0;0;1;;;-28.68336672;-49.37915926
Içara;4207007;CAESP SONHO DOURADO;42119723;1;0;1;0;1;0;1;0;0;0;0;0;;;-28.71992062;-49.29735071
Morro da Fumaça;4211207;CAESP MORRO DA FUMACA;42119740;1;0;1;0;0;0;1;0;0;0;0;1;;;-28.64889345;-49.20633741
Nova Veneza;4211603;CAESP ANGELICA DAL SASSO BORTOLUZZI;42119758;1;0;1;0;0;0;1;0;0;0;0;1;;;-28.64307572;-49.50392642
Siderópolis;4217600;CAESP DE SIDEROPOLIS - ESC ESPECIAL RENASCER;42119766;1;0;1;0;0;0;1;0;0;0;0;0;;;-28.59570982;-49.42516049
Urussanga;4219002;CAESP SANTA RITA DE CASSIA;42119774;1;0;1;0;0;0;1;0;0;0;0;0;;;-28.52403584;-49.32241025
Joinville;4209102;ASSOC JOINVILENSE INTEG DO DEF VISUAL;42119782;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.34699;-48.85016
Joinville;4209102;ASSOC DE AMIGOS DO AUTISTA;42119790;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.2648;-48.84924
Barra Velha;4202107;ESC ESPECIAL BRILHO DO SOL FLAVIO Q BORGES;42119804;1;0;1;0;0;0;1;0;0;0;0;0;;;-26.6510895;-48.6895762
Joinville;4209102;INST EDUC ESP PROFª LIA R S J DE SANTIS;42119812;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.30482;-48.83244
Rio do Sul;4214805;ESC RECANTO ALEGRE;42119847;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.21328581;-49.64591182
Presidente Getúlio;4214003;ESCOLA ESPECIAL FLOR DA ESPERANCA;42119855;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.04782;-49.6188482
Taió;4217808;APAE DE TAIO;42119863;1;0;1;0;0;0;1;0;0;0;0;0;;;;
Trombudo Central;4218608;ESCOLA MISSAO DE AMOR;42119901;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.2961201;-49.7857594
Anita Garibaldi;4201000;ESC ESPECIAL CANTINHO DOS SONHOS;42119928;1;0;1;0;0;0;1;0;1;0;0;1;;;-27.6909373;-51.1293269
Bom Jardim da Serra;4202503;APAE DE BOM JARDIM DA SERRA;42119936;1;0;1;0;0;0;1;0;0;0;0;1;;;;
Campo Belo do Sul;4203402;ESC ESPECIAL CANTINHO DO CEU;42119944;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.9006177;-50.7590806
Curitibanos;4204806;ESCOLA ESPECIAL HUGO MIGUEL SULZBACH;42119952;1;0;1;0;0;0;0;1;0;0;0;1;;;-27.30009799;-50.58643964
Lages;4209300;ESCOLA DE SURDOS BEM ME QUER;42119960;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.8226404;-50.3180248
São Joaquim;4216503;APAE DE SAO JOAQUIM;42119987;1;0;1;0;1;0;1;0;0;0;0;1;;;;
Urubici;4218905;ESC PE JOSE GONCALVES ESPINDOLA;42119995;1;0;1;0;0;0;1;0;0;0;0;1;;;-28.0120578;-49.5951144
Itaiópolis;4208104;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO IRMA TEONILIA;42120004;1;0;1;0;1;0;0;0;1;0;0;1;;;-26.33112937;-49.90825244
Mafra;4210100;ESC ESPECIAL IRMA INES;42120012;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.11802682;-49.79833506
Monte Castelo;4211108;ESC ESPECIAL NS APARECIDA;42120020;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.45839;-50.23627667
Papanduva;4212205;ESCOLA ESPECIAL RAIO DE SOL - APAE DE PAPANDUVA;42120039;1;0;1;0;0;0;1;0;0;0;0;0;;;-26.41396292;-50.13695539
Capinzal;4203907;ESCOLA ESPECIAL WANDA MEYER;42120055;1;0;1;0;0;0;0;1;0;0;0;0;;;-27.342573;-51.6085184
Campos Novos;4203600;CAESP MENINO DEUS - APAE DE CAMPOS NOVOS;42120063;1;0;1;0;0;0;1;0;0;0;0;1;;;;
Joaçaba;4209003;CAESP - CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO- FREI BRUNO;42120071;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.17933167;-51.51439833
Joaçaba;4209003;CAESP - CENTRO EDUCACIONAL ESPECIALIZADO EM EDUCACAO ESPECIAL - APAS;42120080;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.17389266;-51.50404496
Concórdia;4204301;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO - CAESP;42120101;1;0;1;0;0;0;0;1;0;0;0;1;;;-27.2203353;-52.0234088
Irani;4207809;ESCOLA ESP ARCO IRIS;42120110;1;0;1;0;0;0;1;0;0;0;0;1;;;;
Coronel Freitas;4204400;ESC ESPECIAL DE CORONEL FREITAS - APAE;42120152;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.89964905;-52.70096975
Chapecó;4204202;APAE ESC RECANTO DA ESPERANCA;42120160;1;0;1;0;1;0;0;1;0;0;0;1;;;-27.12029483;-52.61420075
Modelo;4210902;CAESP ESPECIAL MUNDINHO FELIZ;42120179;1;0;1;0;0;0;0;1;0;0;1;0;;;-26.7806779;-53.05389707
Palmitos;4212106;ESCOLA ESPECIAL PROFª CELIA M S LUCCA;42120187;1;0;1;0;1;0;0;1;0;0;0;0;;;-27.07135667;-53.16266
Pinhalzinho;4212908;APAE DE PINHALZINHO-SC - CAESP PROFESSORA IVONE;42120195;1;0;1;0;1;0;0;1;0;0;0;1;;;-26.84373838;-52.98899963
Quilombo;4214201;CAESP PAULO FREIRE;42120209;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.72045833;-52.71797833
São Carlos;4216008;ESC ESPECIAL PROFª MARCIA;42120217;1;0;1;0;0;0;1;1;0;0;0;1;;;-27.0765849;-53.004089
São Lourenço do Oeste;4216909;ESC ESPECIAL NS DAS GRACAS;42120225;1;0;1;0;1;0;1;0;0;0;0;1;;;-26.35755196;-52.8478886
Campo Erê;4203501;ESCOLA ESPECIAL CAMPO ERE;42120241;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.3996042;-53.0895921
Cunha Porã;4204707;ESCOLA ESPECIAL RENASCER;42120250;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.88892;-53.16296
Descanso;4204905;ESC ESPECIAL MAURICIO DALLA VECCHIA-CAESP-APAE DE DESCANSO;42120268;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.81993357;-53.50935671
Guaraciaba;4206405;ESCOLA ESPECIAL SONHO MEU;42120276;1;0;1;0;0;0;1;0;0;0;0;0;;;-26.59945;-53.51745
Itapiranga;4208401;ESCOLA ESPECIAL IRENE SCHROEDER;42120292;1;0;1;0;0;0;1;0;0;0;0;1;;;;
Iporã do Oeste;4207650;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS APAE;42120306;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.98958;-53.53608
Maravilha;4210506;CAESP MARISOL;42120314;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.77116377;-53.18622842
São José do Cedro;4216701;CAESP VIVIANE;42120330;1;0;1;0;1;0;1;0;0;0;0;1;;;-26.4520203;-53.4951444
São Miguel do Oeste;4217204;ESC ESPECIAL CAMINHO ALTERNATIVO;42120349;1;0;1;0;1;0;0;1;0;0;0;1;;;;
São José;4216602;APAE DE SAO JOSE;42120357;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.6167641;-48.6431233
Balneário Camboriú;4202008;ESCOLA ESPECIAL TEMPO FELIZ APAE;42120365;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.99939;-48.64255
Camboriú;4203204;ESC ESPECIAL ALEGRIA DE VIVER;42120373;1;0;1;0;0;0;1;0;0;0;0;0;;;;
Navegantes;4211306;ESCOLA ESPECIAL DE NAVEGANTES;42120381;1;0;1;0;0;0;1;0;0;0;0;0;;;-26.89405;-48.65442
Itajaí;4208203;CAESP - WALDYR BENVENUTTI - APAE DE ITAJAI;42120390;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.9125;-48.65846
Itajaí;4208203;INST DE FONOAUDIOLOGIA UNIVALI;42120403;1;0;1;0;0;0;1;0;0;0;0;0;;;;
Itajaí;4208203;CIEP VOVO BIQUINHA;42120411;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.91339;-48.66364
Penha;4212502;CAESP HENNY COELHO - APAE DE PENHA;42120420;1;0;1;0;0;0;1;0;0;0;0;0;;;-26.78324;-48.63263
Balneário Piçarras;4212809;ESC ESPECIAL DEUS MENINO;42120438;1;0;1;0;0;0;1;0;0;0;0;0;;;-26.7744;-48.6774
Porto Belo;4213500;ESC ESPECIAL ENSINA ME A VIVER;42120446;1;0;1;0;0;0;0;1;0;0;0;1;;;-27.15329;-48.54001
Rio das Antas;4214409;EEB ESPECIAL MEU RECANTO;42120497;1;0;1;0;0;0;1;0;0;0;0;0;;;-26.89672937;-51.07419989
Santa Cecília;4215505;ESC ESP WALMOR ADELMO ELY;42120519;1;0;1;0;1;0;1;0;0;0;0;1;;;-26.96525272;-50.42246237
Videira;4219309;ESC ESPECIAL TIA ANA;42120527;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.9964621;-51.1608443
Araranguá;4201406;ESCOLA ESPECIAL JOAO KRAES CAMPOS;42120535;1;0;1;0;0;0;1;0;0;0;0;1;;;-28.93040245;-49.47819924
Meleiro;4210803;ESC ESPECIAL DE MELEIRO;42120551;1;0;1;0;0;0;1;0;0;0;0;1;;;-28.82976416;-49.63409553
Santa Rosa do Sul;4215653;ESC ESPECIAL SANTA ROSA DO SUL;42120578;1;0;1;0;1;0;1;0;0;0;0;0;;;-29.13315;-49.70926
Sombrio;4217709;ESC ESPECIAL APAE;42120586;1;0;1;0;0;0;1;0;0;0;0;1;;;-29.10668117;-49.62403656
Timbé do Sul;4218103;APAE DE TIMBE DO SUL;42120594;1;0;1;0;0;0;1;1;0;0;0;0;;;-28.83029545;-49.8446884
Turvo;4218806;APAE DE TURVO;42120608;1;0;0;0;1;0;1;0;0;0;0;1;;;-28.9309871;-49.68088
Brusque;4202909;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS - INSTITUTO DE EDUCACAO SANTA INES E CLINICA UNIDUNITE;42120616;1;0;1;0;0;0;1;0;0;0;0;0;;;-27.1034412;-48.9256693
Canelinha;4203709;CAESP SANTANA;42120624;1;0;1;0;0;0;1;0;0;0;0;1;;;;
Guabiruba;4206306;ESCOLA ESPECIAL PROFESSOR ARTHUR WIPPEL;42120632;1;0;1;0;0;0;0;1;0;0;0;0;;;-27.07766837;-48.98990796
São João Batista;4216305;ESC ESPECIAL INST BENTA ALVES DE AZEVEDO;42120659;1;0;1;0;0;0;0;0;1;0;0;1;;;-27.27262285;-48.84360141
Xanxerê;4219507;ESC ESPECIAL HELENA ADAMS KELLER;42120713;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.877062;-52.4167991
Xaxim;4219705;ESC ESPECIAL MARLENE STIEVEN- APAE DE XAXIM;42120721;1;0;1;0;0;0;1;1;0;0;0;1;;;-26.96063993;-52.54255083
Major Vieira;4210308;CAESP-CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DE MAJOR VIEIRA;42120730;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.36551333;-50.32454667
Garopaba;4205704;CAESP APAE RENASCER;42120772;1;0;1;0;0;0;0;1;0;0;0;1;;;;
Imaruí;4207205;CAESP ARCO IRIS;42120780;1;0;1;0;0;0;1;0;0;0;0;0;;;;
Laguna;4209409;ESC ESPECIAL SOLAR DA TERNURA;42120799;1;0;1;0;0;0;1;0;0;0;0;0;;;-28.48856;-48.77096
Rio Negrinho;4215000;APAE RIO NEGRINHO;42120829;1;0;1;0;0;0;1;0;0;0;0;0;;;-26.24077327;-49.50865115
São Bento do Sul;4215802;CAESP GIRASSOL;42120837;1;0;1;0;0;0;1;0;0;0;0;0;;;;
Blumenau;4202404;ESC ESPECIAL PROFª ESTELLA M CAROPRESO;42120853;1;0;1;0;0;0;1;0;0;0;0;1;;;-26.90097808;-49.09031656
Indaial;4207502;APAE DE INDAIAL;42120861;1;0;1;0;1;0;1;0;0;0;0;1;;;-26.897731;-49.2256782
Pomerode;4213203;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO EGON KUHN;42120870;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.71765103;-49.17384807
Gaspar;4205902;ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS;42120888;1;0;1;0;0;0;0;1;0;0;0;1;;;-26.93708667;-48.93660833
